date,author,title,text
2007,wang  regina w.y.  hsu  chun cheng.,the method of graphic abstraction in visual metaphor.,in the design fields  graphics are often a medium of communication whose goal is to reach mutual understanding. the process of graphic abstraction is one of the most important methods in visual design. designers often use it to enhance the recognition and impression of observers. this paper investigated abstraction methods through design software research and research of designer practices. the result showed that the major tools used in designer practice are paintbrushes (traditional hand-drawing medium) and software filters (computer media). three abstraction methods were identified  a) shape simplification method  b) quantative reduction and c) software-aided simplification. designers used software programs mainly for simplification of overall image (plane) with comparatively little use to simplify  points  or  lines . in addition  the design software cannot fulfil designers  needs for visual abstraction. the findings from this study can provide valuable references for user instructions  graphic design and computer-aided design applications. (author abstract)
2007,meirelles  isabel.,the use of metaphors in dietary visual displays around the world, many countries have developed visual displays summarizing key scientific information on diet and health for the general public. the article analyzes the use of metaphors in dietary visual displays in seven countries. the objective is to examine how spatial organization and its graphical representation reflect conceptual organization. it investigates the correspondences between metaphors  schemas and visual depictions in the diagrams vis-Ã -vis the nutrition concepts they stand for  do the displays foster understanding of dietary information? do they support perceptual inferences? do they facilitate decision-making in food consumption? [publication abstract] 
2007,poggenpohl  sharon.,thoughtful interaction design  a design perspective on information technology, in an early chapter the authors develop terms for the design process in order to speak clearly about it  the terms are vision  a largely intuitive first organizing principle for what will unfold  operative image  the externalization of the vision that bridges the abstract and the concrete  and specification  the transition from an operative image into a specific something to be built.  
2007,zender  mike  crutcher  keith a.,visible language for the expression of scientific concepts, the accelerating rate of data generation and resulting publications are taxing the ability of scientific investigators to stay current with the emerging literature. this problem  acute in science  is not uncommon in other areas. new approaches to managing this explosion of information are needed. while it is only possible to read one paper or abstract at a time  it is possible to grasp concepts presented visually in milliseconds. this suggests the possibility of developing a visual language to represent concepts from a multitude of published papers in an accurate display that is highly condensed  yet readable in seconds. this paper describes the initial exploration of a visual language approach to the display of concepts found in published scientific papers  in this case  some hypotheses surrounding the etiology of alzheimer s disease. the approach is based on deriving propositions from papers or abstracts  breaking propositions into concept objects  designing a visual object system (consisting of icons  signs  glyphs and combinations) to represent all the objects in the relevant concept space  displaying the objects as a networked constellation and linking the visual display back to the papers from which they came. the ultimate goal is to develop visual language techniques capable of revealing patterns  pathways and conceptual connections not readily apparent from text-based list of findings and using such visual language to make interactive displays that accurately represent large quantities of data in a condensed conceptual form. such an approach has potential application to any field of study that has a controlled vocabulary. [publication abstract] 
2007,zender  mike  crutcher  keith a.,visual language for the expression of scientific concepts,the accelerating rate of data generation & resulting publications are taxing the ability of scientific investigators to stay current with the emerging literature. this problem  acute in science  is not uncommon in other areas. new approaches to managing this explosion of information are needed. while it is only possible to read one paper or abstract at a time  it is possible to grasp concepts presented visually in milliseconds. this suggests the possibility of developing a visual language to represent concepts from a multitude of published papers in an accurate display that is highly condensed  yet readable in seconds. this paper describes the initial exploration of a visual language approach to the display of concepts found in published scientific papers  in this case  some hypotheses surrounding the etiology of alzheimer s disease. the approach is based on deriving propositions from papers or abstracts  breaking propositions into concept objects  designing a visual object system (consisting of icons  signs  glyphs & combinations) to represent all the objects in the relevant concept space  displaying the objects as a networked constellation & linking the visual display back to the papers from which they came. figures  references. adapted from the source document
2007,zender  mike  crutcher  keith a.,visual language for the expression of scientific concepts,the accelerating rate of data generation and resulting publications are taxing the ability of scientific investigators to stay current with the emerging literature. this problem  acute in science  is not uncommon in other areas. new approaches to managing this explosion of information are needed. while it is only possible to read one paper or abstract at a time  it is possible to grasp concepts presented visually in milliseconds. this suggests the possibility of developing a visual language to represent concepts from a multitude of published papers in an accurate display that is highly condensed  yet readable in seconds. this paper describes the initial exploration of a visual language approach to the display of concepts found in published scientific papers  in this case  some hypotheses surrounding the pathology of alzheimer s disease. the approach is based on deriving propositions from papers or abstracts  breaking propositions into concept objects  designing a visual object system (consisting of icons  signs  glyphs and combinations) to represent all the objects in the relevant concept space  displaying the objects as a networked constellation and linking the visual display back to the papers from which they came. the accelerating rate of data generation and resulting publications are taxing the ability of scientific investigators to stay current with the emerging literature. this problem  acute in science  is not uncommon in other areas. new approaches to managing this explosion of information are needed. while it is only possible to read one paper or abstract at a time  it is possible to grasp concepts presented visually in milliseconds. this suggests the possibility of developing a visual language to represent concepts from a multitude of published papers in an accurate display that is highly condensed  yet readable in seconds. this paper describes the initial exploration of a visual language approach to the display of concepts found in published scientific papers  in this case  some hypotheses surrounding the pathology of alzheimer s disease. the approach is based on deriving propositions from papers or abstracts  breaking propositions into concept objects  designing a visual object system (consisting of icons  signs  glyphs and combinations) to represent all the objects in the relevant concept space  displaying the objects as a networked constellation and linking the visual display back to the papers from which they came. the ultimate goal is to develop visual language techniques capable of revealing patterns  pathways and conceptual connections not readily apparent from a text-based list of findings and using such visual language to make interactive displays that accurately represent large quantities of data in a condensed conceptual form. such an approach has potential application to any field of study that has a controlled vocabulary.(contains 16 figures.)
2007,westendorp  piet  waarde  karel van der.,visual metaphors in user instructions, introducing this special issue  visual metaphors  the role of metaphor and our various understanding s of metaphor are discussed. articles are introduced revealing their particular foundational position with regard to metaphor. the array of information applications covered by authors in this issue is broad  from italic type to nutrition diagrams  from computer interface to designers  abstraction processes. examples with analyses regarding abstraction and reference are all part of the investigation. [publication abstract] 
2007,westendorp  piet  van der waarde  karel.,visual metaphors in user instructions,introducing this special issue  visual metaphors  the role of metaphor and our various understandings of metaphor are discussed. articles are introduced revealing their particular foundational position with regard to metaphor. the array of information applications covered by authors in this issue is broad  from italic type to nutrition diagrams  from computer interface to designers  abstraction processes. examples with analyses regarding abstraction and reference are all part of the investigation. (author abstract)
2007,westendorp  piet  van der waarde  karel.,visual metaphors in user instructions.,introducing this special issue  visual metaphors  the role of metaphor and our various understandings of metaphor are discussed. articles are introduced revealing their particular foundational position with regard to metaphor. the array of information applications covered by authors in this issue is broad  from italic type to nutrition diagrams  from computer interface to designers  abstraction processes. examples with analyses regarding abstraction and reference are all part of the investigation. (author abstract)
2007,poggenpohl  sharon.,windows and mirrors  interaction design  digital art and the myth of transparency, using siggraph s 2000 digital art show as a device with which to illustrate positions and developments  the authors focus primarily on the myth of transparency.  a favorite theme of structuralists  who rationally organize interface  navigation and interaction so these elements fade into the background leaving only engagement with the user s task at hand  bolter and gromala expose transparency as a myth belonging to a long line of reductive approaches to communication and design.  in similar fashion  artificial intelligence (al) is put into perspective as a big idea that has not delivered on its promises despite its continued exploration in computer science and science fiction cinema.  
2008,balfour  barbara.,a writer s manual, similar to a medieval scribe  i have copied and re-presented these texts  yet my handwriting appears in various guises  as three styles of calligraphy handprinted in lithography  cursive script in pen on index cards and my  personal  software font. 
2008,kaptelinin  victor  nardi  bonnie a.,acting with technology  activity theory and interaction design, mit press  2006 isbn 13-978-0-262-1 1298-7 hardbound  333 pages  black and white with diagrams  $35.00 activity theory develops a holistic view of human action in the environment and seeks to unify consciousness and activity.  
2008,takahashi  tess.,after the death of film  writing the natural world in the digital age, this essay argues that the north american cinematic avant-garde s interest in celluloid film s materiality goes to the heart of our culture s current anxiety about the digital ability to seamlessly transcode  endlessly reproduce and recklessly disseminate images of all stripes. it traces the ways in which celluloid film s capacity for registering the marks made by the artist s hand  natural elements and accidents function as writing in the work of filmmakers greta snider  david gatten  lynn kirby among others. [publication abstract] 
2008,takahashi  tess.,after the death of film  writing the natural world in the digital age,this essay argues that the north american cinematic avant garde se interest in celluloid film s materiality goes to the heart of our culture s current anxiety about the digital ability to seamlessly transcode  endlessly reproduce and recklessly disseminate images of all stripes. it traces the ways in which celluloid film s capacity for registering the marks made by the artist s hand  natural elements and accidents function as writing in the work of filmmakers greta snider  david gatten  lynn kirby among others. (author abstract)
2008,takahashi  tess.,after the death of film  writing the natural world in the digital age.,this essay argues that the north american cinematic avant garde se interest in celluloid film s materiality goes to the heart of our culture s current anxiety about the digital ability to seamlessly transcode  endlessly reproduce and recklessly disseminate images of all stripes. it traces the ways in which celluloid film s capacity for registering the marks made by the artist s hand  natural elements and accidents function as writing in the work of filmmakers greta snider  david gatten  lynn kirby among others. (author abstract)
2008,armstrong  david scott  mahon  patrick.,after the grave   language and materiality,the introductory essay highlights a double sense of the word grave which is brought together in this issue as a means of getting at an aesthetic and a material zeitgeist  the prevalent feeling is that our current cultural moment harbors material and virtual means of artistic and written iteration that are in profound states of transition. the introduction to this issue focuses on intersections between written language and material sign  text and image  and on the links between the histories of specific art medias that speak to notions of passage and a passage-beyond. commenting on the major essays in the issue and their respective engagements with art and text in light of shifting materialities  the introduction also situates a series of artist s projects in relation to the themes of the project. [publication abstract]
2008,armstrong  david scott  mahon  patrick.,after the grave  language and materiality,the introductory essay highlights a double sense of the word grave which is brought together in this issue as a means of getting at an aesthetic and a material zeitgeist  the prevalent feeling is that our current cultural moment harbors material and virtual means of artistic and written iteration that are in profound states of transition. the introduction to this issue focuses on intersections between written language and material sign  text and image  and on the links between the histories of specific art medias that speak to notions of passage and a passage-beyond. commenting on the major essays in the issue and their respective engagements with art and text in light of shifting materialities  the introduction also situates a series of artist s projects in relation to the themes of the project. adapted from the source document
2008,armstrong  david scott  mahon  patrick.,after the grave  language and materiality in contemporary art, the introductory essay highlights a double sense of the word grave which is brought together in this issue as a means of getting at an aesthetic and a material zeitgeist  the prevalent feeling is that our current cultural moment harbors material and virtual means of artistic and written iteration that are in profound states of transition. the introduction to this issue focuses on intersections between written language and material sign  text and image  and on the links between the histories of specific art medias that speak to notions of passage and a passage-beyond. commenting on the major essays in the issue and their respective engagements with art and text in light of shifting materialities  the introduction also situates a series of artist s projects in relation to the themes of the project. [publication abstract] 
2008,armstrong  david scott  mahon  patrick.,after the grave  language and materiality in contemporary art,the introductory essay highlights a double sense of the word grave  which is brought together in this issue as a means of getting at an aesthetic and a material zeitgeist  the prevalent feeling is that our current cultural moment harbours material and virtual means of artistic and written iteration that are in profound states of transition. the introduction to this issue focuses on intersections between written language and material sign  text and image  and on the links between the histories of specific art medias that speak to notions of passage and a passage beyond. commenting on the major essays in the issue and their respective engagements with art and text in light of shifting materialities  the introduction also situates a series of artist s projects in relation to the themes of the project. (author abstract)
2008,armstrong  david scott  mahon  patrick.,after the grave  language and materiality in contemporary art.,the introductory essay highlights a double sense of the word grave  which is brought together in this issue as a means of getting at an aesthetic and a material zeitgeist  the prevalent feeling is that our current cultural moment harbours material and virtual means of artistic and written iteration that are in profound states of transition. the introduction to this issue focuses on intersections between written language and material sign  text and image  and on the links between the histories of specific art medias that speak to notions of passage and a passage beyond. commenting on the major essays in the issue and their respective engagements with art and text in light of shifting materialities  the introduction also situates a series of artist s projects in relation to the themes of the project. (author abstract)
2008,merritt  david.,allmusic aspires to the condition of image, though mechanical audio recording is also frequently described as inscribing sound  it is one that appears to assume a more reified and retrospective form.  working through these sources  the drawings usually begin with an impulse to trace the collective thoughts found accumulating around a commonplace theme  such as those completing the phrases  me and my   on my mind or  love machine.1 the thematic of these drawings are also chosen to playfully inflect the ambiguous intimacies of both language and the recorded music the titles serve to index.  
2008,abulhab  saad d.,anatomy of an arabetic type design, arabetic type design  like type design in general  should not be limited by rigid rules  other than those advocating open choice and user options. but as with all design fields  highlighting certain principles and guidelines is crucial to realizing a successful project. in an arabetic font design environment  such guidelines and principles should reveal deeper understanding of various script s visual and behavioral defining characteristics rather than mere traditional calligraphic or handwriting norms. a main goal of this study is to emphasize that designing arabetic fonts is much easier than portrayed  and designers of all backgrounds can be more involved designing rather than deciphering complexities. classifying arabic as complex may add challenge and thrill to a project  but can unfairly harm a flexible and powerful script. according to their connecting behavior in the traditional model  arabetic letters are two types  restricted or unrestricted. based on this and other observations  the study provides a solid design model  free of the restraints of the chaotic four shapes per letter model widely used today. it does that through a systematic analysis of the arabic script rather than its historic calligraphic flavors. a mutamathil type style font  mehdi  is used by this study for visual illustration. but the model provided is equally valid for the design and implementation of any other arabetic font including multiple glyphs per letter fonts. the choice of mehdi is neither arbitrary nor biased given that its design also implements a complementary alternative input method  naim. [publication abstract] 
2008,abulhab  saad d.,anatomy of an arabetic type design.,arabetic type design  like type design in general  should not be limited by rigid rules  other than those advocating open choice and user options. but as with all design fields  highlighting certain principles and guidelines is crucial to realizing a successful project. in an arabetic font design environment  such guidelines and principles should reveal deeper understanding of various script s visual and behavioral defining characteristics rather than mere traditional calligraphic or handwriting norms. a main goal of this study is to emphasize that designing arabetic fonts is much easier than portrayed  and designers of all backgrounds can be more involved designing rather than deciphering complexities. classifying arabic as complex may add challenge and thrill to a project  but can unfairly harm a flexible and powerful script. according to their connecting behavior in the traditional model  arabetic letters are two types  restricted or unrestricted. based on this and other observations  the study provides a solid design model  free of the restraints of the chaotic four shapes per letter model widely used today. it does that through a systematic analysis of the arabic script rather than its historic calligraphic flavors. a mutamathil type style font  mehdi  is used by this study for visual illustration. but the model provided is equally valid for the design and implementation of any other arabetic font including multiple glyphs per letter fonts. the choice of mehdi is neither arbitrary nor biased given that its design also implements a complementary alternative input method  naim. (author abstract)
2008,thib  jeannie.,artist s projects, this section is comprised of a grouping of writings  art works  or a combination of both  in a series of artist project pages. the eight artists included here present a broad range of interests and approaches  yet can be seen as related in their address to ideas concerning the challenge to link language and materiality in the contemporary moment. seen here is a collection of artist s works that take up a concern for the physical act of marking  by way of the machine or hand  whether for writing or recording. other aspects of the works display an interest in the pertinent relationships between present and past  and between pre-existing cultural forms or conventions concerning cultural expression and language-and in their subsequent reframing as contemporary art  as critique and as dialogue. [publication abstract] 
2008,thib  jeannie  brennan  blair  balfour  barbara  gardner  joscelyn  merritt  david  et al.,artist s projects,this section is comprised of a grouping of writings  art works  or a combination of both  in a series of artist project pages. the eight artists included here present a broad range of interests and approaches  yet can be seen as related in their address to ideas concerning the challenge to link language and materiality in the contemporary moment. seen here is a collection of artist s works that take up a concern for the physical act of marking  by way of the machine or hand  whether for writing or recording. other aspects of the works display an interest in the pertinent relationships between present and past  and between pre-existing cultural forms or conventions concerning cultural expression and language-and in their subsequent reframing as contemporary art  as critique and as dialogue. (author abstract)
2008,thib  jeannie  brennan  blair  balfour  barbara  gardner  joscelyn  merritt  david  et al.,artist s projects.,this section is comprised of a grouping of writings  art works  or a combination of both  in a series of artist project pages. the eight artists included here present a broad range of interests and approaches  yet can be seen as related in their address to ideas concerning the challenge to link language and materiality in the contemporary moment. seen here is a collection of artist s works that take up a concern for the physical act of marking  by way of the machine or hand  whether for writing or recording. other aspects of the works display an interest in the pertinent relationships between present and past  and between pre-existing cultural forms or conventions concerning cultural expression and language-and in their subsequent reframing as contemporary art  as critique and as dialogue. (author abstract)
2008,poggenpohl  sharon helmer.,design literacy  discourse and communities of practice, presented primarily in the context of graduate education in design  this paper argues that apprentice-master pedagogical models of learning and the development of exclusively tacit knowledge are inadequate resources for preparing the next generation of high level design practitioners or teachers. today s design context requires more than formal aesthetic or technical skills-it requires the ability to operate critically in an ever-growing information environment  the global economy and within inter- and multi-disciplinary teams. while all three of the just mentioned facets are important  this paper focuses on the information environment through discussion of design literacy  discourse and communities of practice. [publication abstract] 
2008,poggenpohl  sharon helmer.,design literacy  discourse and communities of practice,presented primarily in the context of graduate education in design  this paper argues that apprentice-master pedagogical models of learning and the development of exclusively tacit knowledge are inadequate resources for preparing the next generation of high level design practitioners or teachers. today s design context requires more than formal aesthetic or technical skills--it requires the ability to operate critically in an ever-growing information environment  the global economy and within inter- and multi-disciplinary teams. while all three of the just mentioned facets are important  this paper focuses on the information environment through discussion of design literacy  discourse and communities of practice. (contains 2 tables.)
2008,poggenpohl  sharon helmer.,design literacy  discourse and communities of practice.,presented primarily in the context of graduate education in design  this paper argues that apprentice-master pedagogical models of learning and the development of exclusively tacit knowledge are inadequate resources for preparing the next generation of high level design practitioners or teachers. today s design context requires more than formal aesthetic or technical skills - it requires the ability to operate critically in an ever-growing information environment  the global economy and within inter- and multi-disciplinary teams. while all three of the just mentioned facets are important  this paper focuses on the information environment through discussion of design literacy  discourse and communities of practice. (author abstract)
2008,turkle  sherry.,evocative objects  things we think with, evocative objects  things we think with cambridge.ma  mit press  2007 isbn 0-262-20168-2 hard bound  385 pages  black and white  illustrated  $24.95 designers are increasingly interested in how emotion plays through objects to bring enhanced meaning and pleasure to people.  
2008,mahon  patrick.,excerpts from the drawn like money series, drawn like money  which was occasioned by a collaborative project entitled ar t and cold cash  is excerpted here to demonstrate my interest in representations of landscape and wildlife through visual rubrics that have come to confer notions of economic value upon pictorial representations.  specific to the drawn like money series was the idea that nationhood in canada has in part been forged in relationship to images of the land  including those painted by artists and illustrators whose works were modeled on a british idea of landscape  by the paintings of the group of seven  and with regard to other such representations displayed on paper money since the midtwentieth century and earlier. 
2008,noÃ«l  guillermina.,language impairment  family interaction and the design of a game, this case study describes a user-centered design approach in the area of aphasia. aphasia is a language impairment that can take many forms  so a particular case provides the foundation for this work. the particularities of the individual with this condition and his social context are key to developing and designing an intervention that supports language use and fosters interaction. this article takes the reader through a research process that results in the production of a board game. [publication abstract] 
2008,noel  guillermina.,language impairment  family interaction and the design of a game,this case study describes a user-centered design approach in the area of aphasia. aphasia is a language impairment that can take many forms  so a particular case provides the foundation for this work. the particularities of the individual with this condition & his social context are key to developing & designing an intervention that supports language use & fosters interaction. this article takes the reader through a research process that results in the production of a board game. figures  references. adapted from the source document
2008,noel  guillermina.,language impairment  family interaction and the design of a game.,this case study describes a user-centered design approach in the area of aphasia. aphasia is a language impairment that can take many forms  so a particular case provides the foundation for this work. the particularities of the individual with this condition and his social context are key to developing and designing an intervention that supports language use and fosters interaction. this article takes the reader through a research process that results in the production of a board game. (author abstract)
2008,metzger  wolfgang.,laws of seeing, mit press  2007 isbn 0-262-13467-5 hardbound. 203 pages  black and white  illustrated  $48.00 few design programs examine what is known about visual perception  yet this is a fundamental platform on which communication occurs.  
2008,faxcett-tang  roger.,new typographic design, yale university press  2007 isbn 10 0-300-111775-2 large format  192 pages  full color  heavily illustrated $35.00 a beautifully designed and printed selection of typographic design  largely selected from european countries that use the roman alphabet is presented here.  
2008,lee  jae young.,otto neurath s isotype and the rhetoric of neutrality, based on the modernist belief in universal  objective and neutral communication  otto neurath s isotype sought to provide a pictorial language system that transcends linguistic and cultural barriers. this essay attempts to do a rhetorical analysis of isotype  while recognizing that the underlying modernist principles are an unattainable dream. employing robin kinross  notion of rhetoric of neutrality as a central theoretical concept  this essay gathers relevant theoretical concepts from rhetorical studies and linguistics  applying them into the analysis. the essay analyzes isotype in two phases. first  it addresses the rhetorical aspects embedded in isotype such as stylistic choices  value systems  political or cultural assumptions and visual arguments. second  it examines how neurath actively employs the rhetoric of neutrality with simplified form  limited colors  typeface and a generic quality and clustering of pictorial symbols to enhance objective and neutral properties of isotype. [publication abstract] 
2008,lee  jae young.,otto neurath s isotype and the rhetoric of neutrality,based on the modernist belief in universal  objective & neutral communication  otto neurath s isotype sought to provide a pictorial language system that transcends linguistic & cultural barriers. this essay attempts to do a rhetorical analysis of isotype  while recognizing that the underlying modernist principles are an unattainable dream. employing robin kinross  notion of rhetoric of neutrality as a central theoretical concept  this essay gathers relevant theoretical concepts from rhetorical studies & linguistics  applying them into the analysis. the essay analyzes isotype in two phases. first  it addresses the rhetorical aspects embedded in isotype such as stylistic choices  value systems  political or cultural assumptions & visual arguments. second  it examines how neurath actively employs the rhetoric of neuturality with simplified form  limited colors  typeface & a generic quality & clustering of pictorial symbols to enhance objective & neutral properties of isotype. figures  references. adapted from the source document
2008,lee  jae young.,otto neurath s isotype and the rhetoric of neutrality.,based on the modernist belief in universal  objective and neutral communication  otto neurath s isotype sought to provide a pictorial language system that transcends linguistic and cultural barriers. this essay attempts to do a rhetorical analysis of isotype  while recognizing that the underlying modernist principles are an unattainable dream. employing robin kinross  notion of rhetoric of neutrality as a central theoretical concept  this essay gathers relevant theoretical concepts from rhetorical studies and linguistics  applying them into the analysis. the essay analyzes isotype in two phases. first  it addresses the rhetorical aspects embedded in isotype such as stylistic choices  value systems  political or cultural assumptions and visual arguments. second  it examines how neurath actively employs the rhetoric of neutrality with simplified form  limited colors  typeface and a generic quality and clustering of pictorial symbols to enhance objective and neutral properties of isotype. (author abstract)
2008,poon  janie chun nei.,palimpsest  the future of the past, palimpsest is a manuscript or parchment that has been reused by writing over the original writing  sometimes more than once. scarcity has driven this practice of reuse. here it is expanded into an appreciation of a representation that reveals past and present as the core for the study of heritage preservation by design. this paper seeks to propose a framework that applies tradition and modernity with the aim to preserve heritage and acquire modernity simultaneously. it begins by evaluating the meaning of heritage and its value  followed by introducing  palimpsest  as a design concept framework for future design practice. in this study   palimpsest  examples from different fields are examined. relationships between heritage  design value  culture and identity are identified with the intention to enrich the quality of design as a complete perspective on which to build future heritage. this study concludes with a concept framework that presents patterns that demonstrate practical ways in which heritage preservation can complement and support contemporary life. [publication abstract] 
2008,poon  janie chun nei.,palimpsest  the future of the past.,palimpsest is a manuscript or parchment.that has been reused by writing over the original writing  sometimes more than once. scarcity has driven this practice of reuse. here it is expanded into an appreciation of a representation that reveals past and present as the core for the study of heritage preservation by design. this paper seeks to propose a framework that applies tradition and modernity with the aim to preserve heritage and acquire modernity simultaneously. it begins by evaluating the meaning of heritage and its value  followed by introducing  palimpsest  as a design concept framework for future design practice. in this study   palimpsest  examples from different fields are examined. relationships between heritage  design value  culture and identity are identified with the intention to enrich the quality of design as a complete perspective on which to build future heritage. this study concludes with a concept framework that presents patterns that demonstrate practical ways in which heritage preservation can complement and support contemporary life. (author abstract)
2008,gomez  jeff.,print is dead  books in our digital age, what the consumer doesn t understand is the first cost of publishing - the author s time  the editor s selection and attention to detail  the designer s attention to typography  images  pacing  etc.  
2008,visible language 42.Â 2 (may 2008)  196.,review   evocative objects  things we think with  by sherry turkle,turkle s book  a collection of brief personal stories that reveal and intellectual and emotional connection the authors have with specific objects that have been instrumental in their lives  is reviewed (mit press  2007).
2008,visible language 42.Â 2 (may 2008)  197.,review   laws of seeing  by wolfgang metzger,metzger s book  which presents gestalt concepts with drawings  photographic demonstrations and suggested interactive experience that makes the concepts come alive  is reviewed (mit press  2007).
2008,armstrong  david scott.,sfumato  or  print  like a vanishing point grown over by its picture plane,in turning toward that which has fallen out of use  one approaches the threshold between presence and passing  between knowing and forgetting. it is the place  perhaps the unexpected pause  where language and loss meet. this essay speculates on the particular apparatus of print  the making and unmaking of its medium in a time of technological transition  and endeavors to locate its place within a congested space of language  memory and the outmoded. the conceit of sfumato announced in the title of this essay and carried throughout echoes such considerations about what it means to make print now. it brings forward an apparatus historically inscribed  a tool  or armature from which images are composed  yet one subject to time and its corrosive atmosphere. neither to be discarded and forgotten  nor blindly used as an instrument of utility  but rather brought forward through the contingencies of time as a material and metaphoric occurrence. (contains 16 endnotes.)
2008,armstrong  david scott.,sfumato or  print   like a vanishing point grown over by its picture plane,in turning toward that which has fallen out of use  one approaches the threshold between presence and passing  between knowing and forgetting. it is the place  perhaps the unexpected pause  where language and loss meet. this essay speculates on the particular apparatus of print  the making and unmaking of its medium in a time of technological transition  and endeavors to locate its place within a congested space of language  memory and the outmoded. the conceit of sfumato announced in the title of this essay and carried throughout echoes such considerations about what it means to make print now. it brings forward an apparatus historically inscribed  a tool  or armature from which images are composed  yet one subject to time and its corrosive atmosphere. neither to be discarded and forgotten  nor blindly used as an instrument of utility  but rather brought forward through the contingencies of time as a material and metaphoric occurrence. [publication abstract]
2008,armstrong  david scott.,sfumato or  print  like a vanishing point grown over by its picture plane, in turning toward that which has fallen out of use  one approaches the threshold between presence and passing  between knowing and forgetting. it is the place  perhaps the unexpected pause  where language and loss meet. this essay speculates on the particular apparatus of print  the making and unmaking of its medium in a time of technological transition  and endeavors to locate its place within a congested space of language  memory and the outmoded. the conceit of sfumato announced in the title of this essay and carried throughout echoes such considerations about what it means to make print now. it brings forward an apparatus historically inscribed  a tool  or armature from which images are composed  yet one subject to time and its corrosive atmosphere. neither to be discarded and forgotten  nor blindly used as an instrument of utility  but rather brought forward through the contingencies of time as a material and metaphoric occurrence. [publication abstract] 
2008,armstrong  david scott.,sfumato or  print  like a vanishing point grown over by its picture plane,in turning toward that which has fallen out of use  one approaches the threshold between presence and passing  between knowing and forgetting. it is the place  perhaps the unexpected pause  where language and loss meet. this essay speculates on the particular apparatus of print  the making and unmaking of its medium in a time of technological transition  and endeavors to locate its place within a congested space of language  memory and the outmoded. the conceit of sfumato announced in the title of this essay and carried throughout echoes such considerations about what it means to make print now. it brings forward an apparatus historically inscribed  a tool  or armature from which images are composed  yet one subject to time and its corrosive atmosphere. neither to be discarded and forgotten  nor blindly used as an instrument of utility  but rather brought forward through the contingencies of time as a material and metaphoric occurrence. (author abstract)
2008,armstrong  david scott.,sfumato or  print  like a vanishing point grown over by its picture plane.,in turning toward that which has fallen out of use  one approaches the threshold between presence and passing  between knowing and forgetting. it is the place  perhaps the unexpected pause  where language and loss meet. this essay speculates on the particular apparatus of print  the making and unmaking of its medium in a time of technological transition  and endeavors to locate its place within a congested space of language  memory and the outmoded. the conceit of sfumato announced in the title of this essay and carried throughout echoes such considerations about what it means to make print now. it brings forward an apparatus historically inscribed  a tool  or armature from which images are composed  yet one subject to time and its corrosive atmosphere. neither to be discarded and forgotten  nor blindly used as an instrument of utility  but rather brought forward through the contingencies of time as a material and metaphoric occurrence. (author abstract)
2008,bessa  pedro.,skittish skirts and scanty silhouettes  the tribulations of gender in modern signage, signage  traffic signs and way-finding systems are the focus. whether the pictograms used in such systems may be said to work through mechanisms of visual metaphor or not is the question addressed here  they certainly use pictures of individual objects to express abstract concepts. this requires learning and context for understanding. nevertheless pictography seems to have other limitations. when compared to verbal language  a major example of these limitations is the representation of gender. in 2005  a survey of 49 signage systems at the university of aveiro concluded that the female gender was under represented  and heavily stereotyped. notwithstanding  the article analyses a few recent attempts to use non-sexist traffic signs and signage  in order to determine whether it is possible to reform or improve pictographic languages. [publication abstract] 
2008,bessa  pedro.,skittish skirts and scanty silhouettes  the tribulations of gender in modern signage,signage  traffic signs & way-finding systems are the focus. whether the pictograms used in such systems may be said to work through mechanisms of visual metaphor or not is the question addressed here  they certainly use pictures of individual objects to express abstract concepts. this requires learning & context for understanding. nevertheless pictography seems to have other limitations. when compared to verbal language  a major example of these limitations is the representation of gender. in 2005  a survey of 49 signage systems at the university of aveiro concluded that the female gender was under represented  & heavily stereotyped. notwithstanding  the article analyses a few recent attempts to use non-sexist traffic signs & signage  in order to determine whether it is possible to reform or improve pictographic languages. tables  figures. adapted from the source document
