date,author,title,text
1994,stolterman  erik.,guidelines or aesthetics  design learning strategies,the author discusses different preconceptions and assumptions about the nature of design work by confronting idealised versions of two typical approaches to design education  the  guideline approach  and the  aesthetic approach . he argues that both design teachers and design students should be aware of these presumptions and concludes that design education should have as its first goal  to stimulate a continuous process of reflection on the nature of design practice.
2010,stones  catherine  cassidy  tom.,seeing and discovering  how do student designers reinterpret sketches and digital marks during graphic design ideation? .,this paper discusses and examines the impact that design tools have on reinterpretation during graphic design ideation activity. it discusses the vital role that reinterpretation plays in the design process and reviews existing empirical studies concerning reinterpretation. it also discusses broadly the differences in ambiguity levels of conventional paper-based sketches and digital tools. the paper presents results of an experiment designed to capture and compare instances of reinterpretation by student designers. the results suggest that  while students are capable of reinterpreting the digital marks as other forms  they are less successful at turning those new digital forms into new ideas. it would appear that whilst not causing reinterpretation  paper-based sketches  more than digital tools  can support the vital process of reinterpretation that generates new ideas. (author abstract)
2007,stones  catherine  cassidy  tom.,comparing synthesis strategies of novice graphic designers using digital and traditional design tools,this paper presents the results of an empirical experiment designed to compare synthesis strategies adopted by novice designers when using paper-based and computer-based tools. a taxonomy of six synthesis strategies was devised from the dataset. the results suggest that not only was paper-based sketching more effective in producing more solutions than digital working but was also more effective in supporting one particular synthesis strategy. a discussion follows regarding the type of graphical language chosen by novice designers  concluding that the use of symbolic systems such as fonts during synthesis tasks may restrict the scope of design ideas. (author abstract)
2007,sung  tung-jung  you  manlai.,a method for establishing an online design audit platform,auditing is getting its share of attention as a means of identifying gaps between current and desired performance in many activities. furthermore  the audit approach has been evolving from the traditional manual process of paper documentation to a paperless  electronic  and online one. yet online auditing in relation to design activities within an enterprise remains largely unexplored. to provide a useful design audit tool  in this study  we aimed to develop an online design audit platform (odap) for internal application within an enterprise. in doing so  we first set the context of the odap by constructing a design audit matrix that encompassed six organizational levels and five operational phases. second  based on the design audit matrix  we developed an online design audit framework for the odap. third  the odap was tested and evaluated with the cooperation of 20 participating taiwanese enterprises. the results show that the odap is a good-quality information system in terms of system quality  information quality and interface design though there are some shortcomings  such as the lack of a score-weighted function  a comment database  and a mechanism for information customization. in this paper  we discuss the implications of these findings and suggest several avenues for further research. (author abstract)
1993,svengren  lisbeth.,case study methods in design management research,the author compares the non-interventionist case study approach  typical of the academic researcher with that of an action-oriented approach  associated with consultancy. she argues that in the field of design management an action based approach can facilitate access to issues that may be open to an academic researcher. she compares the two approaches.
2010,tan  stella  melles  gavin.,an activity theory focused case study of graphic designers  tool-mediated activities during the conceptual design phase.,similar to other design disciplines  graphic design employs a range of symbolic and material resources through the conceptual design phase. personal  social and technological resources are used as tools to interpret a design brief and work towards a solution. this study investigates the problem-solving process of graphic design practice within an activity theory framework  focusing on data collected using ethnographic methods concerning tool-mediated activities and strategies undertaken by three mid-weight freelance graphic designers. employing a theory that explicitly acknowledges and diagrams the interplay between subjects  tools and tasks offers new insight into the design decision-making process  particularly the significance of tool mediation for the realization of tasks during design work. (author abstract)
2010,tang  antony  aleti  aldeida  burge  janet  van vliet  hans.,what makes software design effective? .,software design is a complex cognitive process in which decision making plays a major role  but our understanding of how decisions are made is limited  especially with regards to reasoning with design problems and formulation of design solutions. in this research  we have observed software designers at work and have analysed how they make decisions during design. we report on how factors such as design planning  design context switching  problem-solution co-evolution and the application of reasoning techniques influence software design effectiveness. (author abstract)
2011,tang  h h  lee  y y  gero  j s.,comparing collaborative co-located and distributed design processes in digital and traditional sketching environments  a protocol study using the function-behaviour-structure coding scheme.,this study compares the design processes of designers in both digital and traditional sketching environments  where the digital environment emulates the traditional face-to-face  pen-and-paper environment. the design processes were empirically examined through protocol analysis using a coding scheme based on the function-behaviour-structure ontology. the distributions of the different types of segments  and their transitions in the two environments were quantitatively compared using chi-square tests and paired-t tests. the results indicate that the design processes in the two environments were not statistically different in terms of their distributions and transitions. the higher-level cognitive activities were not affected by the change of medium. some implications for design computing and design practice are discussed. (author abstract)
2010,teixeira  carlos.,the entrepreneurial design curriculum  design-based learning for knowledge-based economies.,paper examining the role played by undergraduate design curricula in educating future entrepreneurs. notes that currently design students graduate with little preparation for assuming leadership positions and dealing with trans-disciplinary challenges  limiting the role that design plays in knowledge-based economies  and that design therefore needs integrated into interdisciplinary studies. outlines various articles proposing change in design education over the last few decades. this literature review indicates that  since the creation of the bauhaus in 1919  educators have constantly challenged the definition of design. the bauhaus saw design emerge as the integration of artistic methods with scientific principles  before becoming incorporated into higher education as a self-contained discipline  and then branching out into multiple design specialisations. notes that while in the professional context design is interpreted as a business function  design and business are separated in education by ideological principles. design exists at a crossroads between a liberal arts and professional education discipline. specialist degrees provide technical expertise for designing goods  but still centre around industrial production systems and manufacturing-based economies. general education design programmes prepare students to understand market-driven societies but lack the tools and techniques to envisage new models and innovations. neither type trains students with sufficient financial  marketing and management principles. advocates the introduction of integrated undergraduate degrees in design and business administration  with leadership  entrepreneurship and strategic management as the main areas of expertise. enables graduates to design innovative ideas and empower organisations  prepares them as future leaders making logical and ethical decisions  and apply interdisciplinary ways of thinking to engage with trans-disciplinary challenges  as well as supplying knowledge economies with an adaptable and talented workforce. (quotes from original text)
2007,thevenot  henri j  simpson  timothy w.,guidelines to minimize variation when estimating product line commonality through product family dissection,this paper discusses two experiments conducted to investigate the variation that arises when estimating the product line commonality index (pci) for a family of products when using data gathered from product dissection. in the first experiment  three main sources of variation were identified  (1) different levels of dissection  (2) omitted components  and (3) different values for the factors used to compute pci. in the second experiment  guidelines for dissecting subassemblies to the lowest level possible and predefined tables listing material  manufacturing and assembly fastening schemes were found to significantly reduce variation  leading to more systematic and consistent methods of product family analysis. (author abstract)
2007,toker  z.,recent trends in community design  the eminence of participation,this paper reports a recent study asking current community design practitioners to identify the most influential people and key issue leaders in the community design field and to define the concept itself. the results of the study show that in addition to the continuing concepts such as participation  there are new concepts such as new urbanism and sustainability which are now associated with community design. the most important conclusion  however  is that community design field is in fact in search of new perspectives.
2007,toker  zeynep.,recent trends in community design  the eminence of participation,this paper reports a recent study asking current community design practitioners to identify the most influential people and key issue leaders in the community design field and to define the concept itself. the results of the study show that in addition to the continuing concepts such as participation  there are new concepts such as new urbanism and sustainability which are now associated with community design. the most important conclusion  however  is that community design field is in fact in search of new perspectives. (author abstract)
2011,tonkinwise  cameron.,a taste for practices  unrepressing style in design thinking.,the current vogue for design in management discourses results in abstractions of the design process that repress the role of aesthetic judgments. this paper offers an explanation as to why design-as-styling is being neglected or concealed  and then explains what is at stake. it theorizes that a key aspect of the agency of designing  as the creation of artifacts to facilitate activities  lies in this taste literacy of designers. the framework for the argument of this paper is pierre bourdieu s notion of  habitus  and the notion of  style  as proposed by fernando flores and his coauthors. the paper argues that designers are hermeneutists of proximal taste regimes  for the possibilities of new styles of action. (author abstract)
1994,tovey  michael.,form creation techniques for automotive design,although there is a significant commitment to the use of cad in the car industry  the industrial designer makes less use of it than engineering designers do. vehicle stylists responsible for the early stages of the process have found that cad systems and procedures are ill-suited to their methods and needs. as there are considerable potential benefits to the overall process if it can be based around integrated cad systems using common data bases  there are good reasons for devising procedures for automotive stylists that overcome the problems which cad systems seem to present. this project has been concerned with devising such procedures. it has included a collaborative exercise with a motor manufacturer and has resulted in a collection of recommended techniques for form creation on cad for automotive designers.
1989,tovey  michael.,drawing and cad in industrial design,architecture  the craft of making buildings  has been reduced to an alliance of taste and capital  of art and profit  of style and power. contemporary architectural practice  form torn constantly from content  the aesthetic negated  reduced to looks  dressed up as art. this  the taken-for-granted orthodoxy of architectural thought must be opposed  resisted. such resistance is rooted in the concept and practice of craftsmanship  in the fusion of pleasure and work - an overcoming of alienated labour.
1989,tovey  michael.,drawing and cad in industrial design,this paper reviews some developments in architectural education  based on the integrated design subschool at the university of auckland school of architecture. the developments are related to issues of the  rationality  of the architectural design process and of the modern movement. the  rationality  of modernism is shown to be a myth.
1991,trueman  myfanwy m.,good practice makes perfect or profit  can we use computing to design more effectively,designing is a kind of positive conscious activity. however  it is still separate from material conditions temporarily. only in construction and production can the material condition be directly changed into a state of motion. all creative designing has practice as its profound and solid basis and originates mostly from experience. industrial designing must be from practice to cognition  and then from cognition to practice  a cycle which will be repeated many times  even endlessly. this is the law of designing. designing can be made active and lively only by work conforming to its properties  characteristics and law.
2008,tseng  ian  moss  jarrod  cagan  jonathan  kotovsky  kenneth.,the role of timing and analogical similarity in the stimulation of idea generation in design.,an experiment was conducted to gain an understanding of how people assimilate and apply newly acquired information when ideating solutions to a design problem by studying how the nature of problem-relevant information and timing of when it is given can affect idea generation in an open-ended design problem. more specifically  the effects of presenting surface similar information before design conceptualization  or surface dissimilar information before and during design conceptualization on the quantity  breadth  and novelty of solutions generated were analyzed. the effects of open goals  fixation  and priming  as well as their implications in design problem solving are examined. it was found that information that is more distantly related to the design problem impacted idea generation more when there was an open goal to solve the problem  while information that is more obviously similar to the problem impacted idea generation more than distantly related information when seen before problem solving has begun. evidence of induced design fixation and priming were also observed. (author abstract)
1991,tunnicliffe  a j  scrivener  s.a.r.,knowledge elicitation in design,this paper is concerned with cad which supports the early stages of design primarily in architectural design  but the main issues dealt with here are generic  and apply across a considerable number of design fields.
2011,turner  phil  turner  susan.,is stereotyping inevitable when designing with personas?,user representations are central to user-centred design  personas being one of the more recent developments. however  such descriptions of people risk stereotyping. we review the genesis and application of personas and kindred representations  and discuss the psychological roots of stereotyping and why it is so powerful. it is also noted that user stereotypes may be broadly accurate. this raises a number of questions. on a practical level  as stereotyping is deeply engrained and resistant to circumvention  what are the instrumental approaches to its avoidance? or  do we simply hope that its effects are not particularly prejudicial or detrimental? we argue that stereotyping in the design of interactive technology may be usefully thought of as comprising a number of tensions (or dialectics). (author abstract)
2006,tzortzopoulos  patricia  cooper  rachel  chan  paul  kagioglou  mike.,clients  activities at the design front-end,this paper describes a study analysing the front-end of the design process for primary healthcare facilities in the uk. a case study approach was used to gain a detailed understanding of the clients  activities at the front-end of the design process. the research identified the process undertaken to define new requirements  the difficulties faced by the various parties involved and the impact these had at the front-end. the findings have implications for managing requirements with novice construction clients. (author abstract)
1988,ughanwa  davidson oyemeka.,in search of design excellence,discusses the characterization of design problem knowledge  this information determines the nature of the design problem and is the basis of differentiation. the author presents a structure for organizing and analysing such information  employing the concepts of function  means and accessory conditions  and analysing the concept of a constraint into the twin ideas of preferences and requirements. this scheme allows a principled classification of different types of design problem.
1988,ughanwa  davidson oyemeka.,in search of design excellence,proposes an extension to the widely accepted logic of design proposed by l. march which has been employed in several knowledge-based design systems. analysing the logical characteristics of the natural and behavioural laws involved in the design process  the author argues that they involve complexities that march s analysis does not cover. in particular  the three design phases cannot be divided into deduction  induction and abduction  and it cannot be assumed that performance predictions are deductive  since this depends on the laws involved. the logic requires extension and amendment to be of relevance to real world applications of expert systems.
1990,ulrich  karl t  seering  warren p.,function sharing in mechanical design,changes in art and design education in keeping with general trends elsewhere in education  in particular the application of open learning methods  are bringing about a reappraisal of the design process itself. the author describes a particular learning package for design students  called calbuild  which shows the extent to which traditional craft apprentice training methods can be systematized for open access. he details the design of this package  its use within the university of ulster and the open university  and the effect of this on the breadth of the curriculum.
1995,van dijk  casper g.c..,new insights in computer-aided conceptual design,this paper examines some of the requirements for computer support of conceptual design. we have developed a prototype surface modeller  and had this system evaluated by a team of professional industrial designers. we show the results and derive some conclusions on sketch input and the storage of imprecise data.
2007,van gorp  a.,ethical issues in engineering design processes  regulative frameworks for safety and sustainability,the ways designers deal with ethical issues that arise in their consideration of safety and sustainability in engineering design processes are described. in the case studies  upon which this article is based  a difference can be seen between normal and radical design. designers refer to regulative frameworks to account for decisions about safety and sustainability in normal design processes. in normal design processes these regulative frameworks provide designers with minimal requirements  ways to make operationalisations  rules and guidelines. in radical design  on the other hand  designers do not  or only partly  use the regulative frameworks instead they rely on internal design team norms for making decisions about ethical issues.
2007,van gorp  anke.,ethical issues in engineering design processes  regulative frameworks for safety and sustainability,the ways designers deal with ethical issues that arise in their consideration of safety and sustainability in engineering design processes are described. in the case studies  upon which this article is based  a difference can be seen between normal and radical design. designers refer to regulative frameworks to account for decisions about safety and sustainability in normal design processes. in normal design processes these regulative frameworks provide designers with minimal requirements  ways to make operationalisations  rules and guidelines. in radical design  on the other hand  designers do not  or only partly  use the regulative frameworks instead they rely on internal design team norms for making decisions about ethical issues. (author abstract)
2007,vermaas  pieter e  dorst  kees.,on the conceptual framework of john gero s fbs-model and the prescriptive aims of design methodology,in this paper we consider the functionbehaviourstructure model of designing in the version as developed by john gero and collaborators. we identify two problems  the absence of a stable definition of function  and the model s double aim of describing actual designing and prescribing improved designing. these problems are not unique to the body of work we are addressing here  they are general problems that design methodologists have been struggling with in the last forty years. we argue that philosophy may help addressing them  it may fix a definition of function and illustrates how descriptive and prescriptive modelling can be distinguished and connected. (author abstract)
2009,visser  willemien.,design  one  but in different forms.,this overview paper defends an augmented cognitively oriented generic-design hypothesis  there are both significant similarities between the design activities implemented in different situations and crucial differences between these and other cognitive activities  yet  characteristics of a design situation (related to the design process  the designers  and the artefact) introduce specificities in the corresponding cognitive activities and structures that are used  and in the resulting designs. we thus augment the classical generic-design hypothesis with that of different forms of designing. we review the data available in the cognitive design research literature and propose a series of candidates underlying such forms of design  outlining a number of directions requiring further elaboration. (author abstract)
2008,volker  leentje  lauche  kristina  heintz  john l  de jonge  hans.,deciding about design quality  design perception during a european tendering procedure .,evaluating design value at the early conceptual stage is difficult for products but even more for selecting an architect. the selection of an architect for a public building involves multiple stakeholders and judgements about designs as well as about potential partners. in the context of a european tendering procedure for a public building  design quality perceptions were analysed for underlying dimensions and comparisons made between lay and expert judgements. the findings suggest that systematic consideration of stakeholder input and expert evaluation do not preclude a holistic judgement including both rational and emotional aspects of architectural quality. implications for models of quality perception and selection procedures are discussed. (author abstract)
2010,wallis  mick  popat  sita  mckinney  joslin  bryden  john  hogg  david c.,embodied conversations  performance and the design of a robotic dancing partner,we report the use of performance-based techniques  in particular embodiment  to prototype a robot that promotes dance improvisation with human partners. the work draws on interpretive research methods widely used in performance studies but still emergent within design. it posits the outcome as an a~objectile  - a continuous and potentially divergent iteration of prototypes is envisaged  ratheraathan a singular product. we suggest that the quasi-complex system achieved in spidercrab offers a transferable model for design in pursuit of performative merging  and that enfolding tacit knowledge throughout the designaaprocess might benefit from the iterative and performative approaches outlined.
2010,wallis  mick  popat  sita  mckinney  joslin  bryden  john  hogg  david c.,embodied conversations  performance and the design of a robotic dancing partner.,we report the use of performance-based techniques  in particular embodiment  to prototype a robot that promotes dance improvisation with human partners. the work draws on interpretive research methods widely used in performance studies but still emergent within design. it posits the outcome as an  objectile  - a continuous and potentially divergent iteration of prototypes is envisaged  rather than a singular product. we suggest that the quasi-complex system achieved in spidercrab offers a transferable model for design in pursuit of performative merging  and that enfolding tacit knowledge throughout the design process might benefit from the iterative and performative approaches outlined. (author abstract)
1987,wan  tan boon.,the architect as a purchaser of cad systems  a study of potential cognitive dissonance,current developments of a scientific approach to engineering design are outlined. it is shown that in order to establish a scientific theory of design  the following aspects need to be studied and covered  the designer  the activity  the object  the context in which engineering design takes place  and the context of use of the resulting technical system. the current state of such theory is presented  together with discussions of related literature. design science is brought into connection with necessary development of computer aids.
1995,wang  hunghsiang.,an approach to computer-aided styling,this paper discerns aspects of geometric algorithms in styling  and investigates their automation. an approach to computer-aided styling  including morphology  geometric transformation  and interpolation  is presented and implemented in the design of a toolkit for car emergencies. the result reflects that this approach is useful for generating a great number of alternative shapes in conjunction with geometric algorithms  though it is still highly dependent on the designer s heuristic decision-making.
1990,ward  a.,ideology  culture and the design studio,this paper seeks an overall framework to encompass the disparate range of influences on complex technical design projects. technical and institutional views of organizational processes are examined. it is argued that conflict between the rationalities appropriate to institutional and task environments produces inconsistency and suboptimization. to be successful the design activity must address both orientations. the development of the nasa space transportation system is used to illustrate this argument  and a metatechnical framework is advocated as necessary to the successful linking of task and institutional perspectives.
1989,ward  anthony.,phenomenological analysis in the design process,drawing parallels between teaching and designing  the author suggests improvements for teaching design and analyses why teachers are selective in their choice of new teaching ideas.
1987,ward  tony.,design archetypes from group processes,presents the results of a survey organized by the design methodology unit of the polish academy of sciences in 1984-85  which reveal the state of research in design and the applied sciences in europe  north america  australia  japan and china.
1989,whitefield  andy  warren  clive.,a blackboard framework for modelling designersâ€™ behaviour,the torsion catapult was designed by the ancient greeks c. 370 b.c. the design they used was sophisticated  but poor in the strain it placed on the sinew cord and on the frame itself. the author states that the design could have been improved by the understanding and application of certain design principles  such as clarity of function  matching or the principle of short direct force paths. the use of principles in design is not simply an intellectual exercise  but one which can lead to stronger and more efficient models  as the consideration of the greek torsion catapult reveals.
2011,wiegers  tjamme  langeveld  lau  vergeest  joris.,shape language  how people describe shapes and shape operations .,this research investigates which terms designers use to exteriorise and communicate shape. an experiment was devised for two test subjects  who both receive a picture of a shape. subject a receives  in addition  a picture that is said to be a modified version of the initial one. subject a is asked to explain the modified shape to b  who sketches it. the shape terms used are registered and categorised. the research method is described in detail and the observed terms are presented. the most frequently used categories of terms were locations  courses  shape_characteristics  values and shape_instantiations. we observed differences in the use of shape terms between subjects with distinct educations. we discuss implications of the results for design support systems. (author abstract)
2010,wild  peter j  mcmahon  chris  darlington  mansur  liu  shaofeng  culley  steve.,a diary study of information needs and document usage in the engineering domain.,engineering design  despite its technical mechanical and mathematical foundations  is heavily informational. many authors have used information as the focus of their research  in contrast  our study examined both information needs and document usage by engineers. after reviewing the design decisions behind the diary study  we report on the analysis of the data. we also used the data to generate new  document use  scenarios  and  proof of concept  test of a related software system. as with all research methods  diary studies have a number of strengths and weaknesses so we also provide some reflections on the use of diary studies as a method for examining the engineer s use of documents in the engineering domain. (author abstract)
1988,willem  raymond a.,on knowing design,describes a one-year pilot study on design and its contribution to business performance. the authors outline the results of the study  and a further two-year study to follow. the study aimed to examine formal and informal uses of design in business practices  and to suggest ways of making formal approaches more effective. two types of design were found to operate in all organizations studied. the first was overt  planned design carried out by designated designers. the other  termed `silent design   was the unconscious and unrecognized design contribution made by people who were unaware of their design activities. the wider  two-year study will investigate the scope and impact of this silent design on formal design activity.
1990,willem  raymond a.,design and science,in this paper the author illustrates how teaching  and particularly teaching the subject of architecture  is not simply a job  but a way of life  through which the boundaries between home  work and self development become dissolved. he describes a number of his past projects at the welsh school of architecture which have addressed contemporary issues  but have also helped him as an individual to enquire into alternative ways forward. in this paper the author illustrates how teaching  and particularly teaching the subject of architecture  is not simply a job  but a way of life  through which the boundaries between home  work and self development become dissolved. he describes a number of his past projects at the welsh school of architecture which have addressed contemporary issues  but have also helped him as an individual to enquire into alternative ways forward. [author s abstract}
2010,wilson  jamal o  rosen  david  nelson  brent a  yen  jeannette.,the effects of biological examples in idea generation.,in engineering design  analogies can be used in conceptual design to aid in generating new and novel design ideas. in this paper  a cognitive study was performed to assess the impact of biological examples  which serve as surface dissimilar analogies  in the idea generation process during conceptual design. in this study  participants were exposed to biological examples during the idea generation process. these results were then compared to those of participants receiving no examples and to those receiving human-engineered examples. the results suggest that exposure to biological examples in idea generation can increase the novelty of design ideas generated after exposure without inhibiting the variety of the design ideas generated  unlike human-engineered examples which resulted in decreased variety. (author abstract)
2009,wong  franky w h  lam  patrick t i  chan  edwin h w.,optimising design objectives using the balanced scorecard approach .,there are difficulties in designing buildings to satisfy various design objectives which could be abstract  ill-defined and conflicting. furthermore  as design objectives are usually interrelated or even competing  optimisation amongst different objectives becomes necessary. in this paper  an optimisation approach for design management has been developed by adapting the balanced scorecard methodology  as a versatile aid to existing practice of priortising clients  requirements. the adapted balanced scorecard translates design objectives into actionable goals and measures  which make it easier for designers to ensure efficient and effective designs. the proposed balanced scorecard approach was considered in a focus group meeting as being capable of facilitating communication between the clients and design professionals  and serving the purpose of optimising various design objectives. (author abstract)
2010,wong  joseph f.,the text of free-form architecture  qualitative study of the discourse of four architects .,one of the major developments in architecture in the past twenty years is the liberation of formal expression and organisation in architecture to reflect the heterogeneous nature of our current cultures and contexts. antithetical to the hegemony of modernist formalism  this  free-form architecture  is characterised by a free-flowing expression that seeks to simultaneously reflect and reconcile the inevitability of a diversity of forces influencing any architectural design. despite its proliferation  there seems to be a lack of rigorous research on the types of factors that these architects consider during their process of design  which would provide a better understanding on the diverse range of design considerations behind the provocative architectural forms. this study adopts the well established qualitative research methodology of grounded theory to examine the architects  own discourse to establish a hierarchical structure of factors of free-form architecture from this primary source of data. (author abstract)
1993,yan  min.,representing design knowledge as a network function  behaviour and structure,the author proposes a memory-based representation for design knowledge (with a view to artificial intelligence applications).
2010,yang  maria c.,consensus and single leader decision-making in teams using structured design methods.,decision-making in teams can be accomplished by including varying levels of team member opinion. this study considers two styles of group decision-making  consensus building and single leader decision-making with input from the team  in structured design selection tasks. the role of decision-making style in the speed of decision-making  team member satisfaction  and decision quality are examined. in this study  single leader was found to be faster than consensus. however  single leader was not rated by teams as faster  suggesting that perception of speed may be more important than actual speed. it was also found that when there was more ambiguity in a decision  as represented by a smaller point spread between choices  teams tended to rate speed and process quality lower. (author abstract)
2006,ye  j.  campbell  r i  page  t  badni  k s.,an investigation into the implementation of virtual reality technologies in support of conceptual design,virtual reality (vr) technologies provide novel and enhanced modes of human computer interaction that can be used to overcome communication drawbacks that prevail in conventional computer aided design (cad) systems in the support of conceptual design  principally in concept generation and evaluation. the work reported here focuses on how vr technologies can proffer more natural and intuitive interaction between the designer and the cad system thus enabling a rapid and more straightforward approach to concept design creation and evaluation. as the result of this research  an innovative conceptual design system called the lucid system has been developed. lucid provides designers with a new interaction paradigm that enables them to take fuller advantage of their visual  auditory and tactile sensorial channels in order to create  view  touch  manipulate and listen to cad digital models more effectively. the lucid system has shown particular human computer interface (hci) benefits to designers during conceptual design stages based on the outcome from a user evaluation test. (author abstract)
2011,yilmaz  seda  seifert  colleen m.,creativity through design heuristics  a case study of expert product design .,research has shown that cognition often relies on simplified heuristics  however  few studies have explored the role of heuristics in design. we propose that designers utilize specific heuristics to explore the problem space of potential concepts  leading to the generation of novel and creative solutions. design heuristic use in the early stages of product conception was examined through a case study of an expert industrial designer working on a real-world project. sequences of exploratory concept sketches were analyzed for evidence of design heuristic use in generating concepts. this case study uncovers design heuristics that promote variation in concepts and alter existing solutions  supporting the claim that expertise incorporates the use of heuristics to maximize creativity and diversity in designs. (author abstract)
2007,you  hsiao-chen  chen  kuohsiang.,applications of affordance and semantics in product design,this paper aims to clarify the concept and elucidate the role of affordances in the interaction design for physical products by making a parallel comparison to product semantics. this study argues that the core of affordance concept in design lies not in expressing the design intent  but constructing the actions required in the userproduct interaction. a framework consisting of three design dimensions  affordance  perceptual information  and symbol  is suggested to deal with different aspects in physical interaction design  in particular  the motor  perceptual  and cognitive factors with an illustrative example. in conclusion  implications for interaction design and future research are suggested. (author abstract)
2011,youmans  robert j.,the effects of physical prototyping and group work on the reduction of design fixation .,innovation is important for successful designs  but design fixation likely prevents designers from reaching their innovative potential. participants in this study were 120 students  80 of which had design backgrounds. participants saw an example tool  and then worked alone or in small groups to design two new tools using a construction set. all participants designed two tools  one in a physical prototyping environment and one in an environment without physical prototyping. results showed that designs were better and contained fewer fixations to the example tool when designed in the physical prototyping environment  but that groups designed better tools than individuals or nominal groups when no physical prototyping was available. these results underscore the importance of physical prototyping in design. (author abstract)
2007,zamenopoulos  theodore  alexiou  katerina.,towards an anticipatory view of design,anticipation indicates the capacity to act in preparation for a certain effect or future state of the world. although the link between anticipation and design has not received particular attention in design research  it is a fundamental one. in the paper we review the concept of anticipation and discuss its meaning for design research. we further argue that in order to develop an anticipatory view of design it is necessary to move beyond long-established paradigms and abstractions such as those of machine  evolution and control. based on a conceptual and methodological framework proposed by robert rosen we elaborate such an anticipatory view that establishes the uniqueness of design compared to these paradigms. (author abstract)
1991,zeng  y  cheng  g d.,on the logic of design,a report on  discovering design   an international conference held at the university of illinois  chicago  5-6 november 1990. the aim of the conference was to broaden contemporary dialogue about design among practising design professionals and individuals from a wide variety of academic disciplines.
1991,zhiliang  liu.,the epistemological basis of industrial designing,a new logic scheme called recursive logic is proposed  which is different from the widely accepted logics  deductive logic  inductive logic and abductive logic. it is suggested that recursive logic is the logic of design. the rationality of this proposal is then discussed based on the investigation of the facets of design activity. finally  it is pointed out that many well-known design methodologies can find their explanations in this logic scheme.
2010,zuo  qun  leonard  wesley  malonebeach  eileen e.,integrating performance-based design in beginning interior design education  an interactive dialog between the built environment and its context,this paper presents a new paradigm in interior design education in which building performance simulation was employed for decision making and design generation. digital technology was intermixed with conventional paper-based media in the design process to explore formal  spatial and passive solar energy solutions. the intention of the study was to re-discover the value of computers in assisting design thinking and improving effective learning. the results indicated the performance-based design approach resulted in an early awareness of sustainable energy for beginning interior design students. further  it enhanced understanding of the mutual relationship between interior and exterior and between the built and natural environment. this paper acknowledged the achievements as well as limitations and future directions for the integration of performance-based design into interior design curriculum.
2010,zuo  qun  leonard  wesley  malonebeach  eileen e.,integrating performance-based design in beginning interior design education  an interactive dialog between the built environment and its context .,this paper presents a new paradigm in interior design education in which building performance simulation was employed for decision making and design generation. digital technology was intermixed with conventional paper-based media in the design process to explore formal  spatial and passive solar energy solutions. the intention of the study was to re-discover the value of computers in assisting design thinking and improving effective learning. the results indicated the performance-based design approach resulted in an early awareness of sustainable energy for beginning interior design students. further  it enhanced understanding of the mutual relationship between interior and exterior and between the built and natural environment. this paper acknowledged the achievements as well as limitations and future directions for the integration of performance-based design into interior design curriculum. (author abstract)
