date,author,title,text
1996,reynolds  l.,the functional use of colour on visual display units  air traffic control displays,describes an approach to the use of colour for air traffic control displays whereby the objects on the display are assigned to a series of conceptual layers which are in turn represented as visual layers. original abstract-amended.
2002,reynolds  linda  walker  sue.,serifs  sans serifs and infant characters in children s reading books,this paper describes part of the work of the typographic design for children project at the university of reading. the aim was to find out whether children found serif or sans serif types easier or more difficult to read  and whether they found text with infant characters (e.g. variants of a and g) easier or more difficult to read. we listened to 6-year-old children reading in a classroom  using specially-designed  high quality test material set in gill sans and century with and without infant characters. we also asked children for their views about the typefaces used. we used miscue analysis to study tapes of children s reading to see whether more errors occurred in text set in a particular typeface. the substitution category of miscue was explored in more depth to see whether differences were attributable to typeface. the results show that children in our test group could read text set in gill and century equally well. (original abstract)
1979,reynolds  linda.,teletext and viewdata  a new challenge for the designer,teletext and viewdata displays present a strong challenge to the information designer. the monospaced dot matrix characters are relatively crude in their design  and their positioning is determined by a fixed grid. the graphics facility is also somewhat crude. the scope for typographic and spatial coding of information is therefore very limited. there is  however  the possibility of using colour as a way of coding information. 7 colours  including white  are available  but they are not of equal brightness and this has important implications for legibility. bearing in mind the constraints and freedom offered by this kind of display  ways of presenting text  tables  indexes and graphics of various kinds are discussed.
2000,richards  c.,getting the picture  diagram design and the information revolution,presents a taxonomy of the fundamental design variables available when creating diagrams. the scope of information design has been extended now that diagrams may be animated  interactive and distributed digitally around the globe. outlines the multimedia technical documentation system developed at coventry university  uk  called the cinegram and describes the reutilization of 3-dimensional cad data for instructional purposes at rolls-royce aerospace. signals future developments including the possibilities for hybrid 2-d and 3-d interactive diagrammatic documents. (original abstract - amended)
2006,richards  clive.,drawing out information - lines of communication,an article analysing the use of drawing in technical illustrations. it identifies the main graphical methods of information presentation used in technical illustrations  and examines the extent to which the italian artist leonardo da vinci (1452-1519) anticipated these in his work. the article concludes that da vinci s devices are still valid  and comments that lessons about information presentation can be learned from his drawings. it also reports on research on the use of varying line thicknesses in hand-drawn images  and makes a case for using digital techniques to deploy different line thicknesses in technical illustrations.
2000,richards  clive.,getting the picture  diagram design and the information revolution,discusses the design of information brochures and manuals  with particular reference to incorporated diagrams. the author assesses how digital technologies and the options of creating interactive and animated diagrams have influenced their design and application.
2000,richards  clive.,getting the picture  diagram design and the information revolution,the author discusses the design of information brochures and manuals  with particular reference to incorporated diagrams. he assesses how digital technologies and the options of creating interactive and animated diagrams have influenced their design and application.
2006,richards  clive.,drawing out information - lines of communication in technical illustration.,the main graphical modes of information presentation  used in technical illustrations to show hidden detail  are identified and some historical precedents for them in the work of leonardo da vinci are reviewed. research into one particular aspect of graphic representation used in technical illustrations is reported. this concerns the deployment in hand-drawn images of different line thicknesses and their contribution to enhancing the interpretation of what is depicted. whilst the use of varying line thicknesses has been formally incorporated into some documentation standards  it is not always observed in relevant domains. the case for and the process of replicating this line thickness code in computer-generated imagery  for use in multimedia technical documentation  are introduced. (author abstract)
2005,robbins  naomi b.,cycle plots and multiway charts  two useful little-known graph forms,a cycle plot or a multiway chart often dramatically improves the presentation of data that some charts in common use do not communicate clearly. yet these two graph forms are not well known. this article presents them through the use of before and after examples. (original abstract)
2005,robbins  naomi b.,cycle plots and multiway charts - two useful little-known graph forms,an account of cycle plots and multiway charts that can improve the presentation of information. before and after examples are given showing data presented in line graph or bar charts and then as cycle plot and multiway charts to show how much clearer the latter methods are to read.
2000,rodgers  d.,a grammar for zooming interfaces  using interaction design strategies to improve user s navigation and spatial awareness,as demand increases for systems that view and retrieve large amounts of data  designers and engineers are trying new techniques for data access. one approach that has gained momentum is the area of zooming mechanisms. zooming interactions offer a variety of benefits. zooming mechanisms on their own are not sufficient for creating meaningful  dense information interfaces. adapts concepts from wayfinding research  cognitive psychology and interaction design to improve navigational cues with information displays of zooming interfaces. (original abstract - amended)
1998,roth  s k.,disenfranchised by design  voting systems and the election process,2 studies on voting systems and the ballot interface explore issues related to information design and usability as they impact access to the election process and the accuracy of election results. examines the use of voting equipment and voters  perceptions. (original abstract - amended)
1998,roth  susan king.,disenfranchised by design  voting systems and the election process,discusses information designs involved in voting systems. the author considers aspects such as the ballot interface  usability  and the impacts of the design on the voting procedure  accuracy  and election results.
1993,rothkopf  e z  koether  m e  billington  m j.,persistence in memory of the surface organization of simple maps as performance aids,tests the conjecture that surface organization of performance aids such as maps of diagrams can affect decisions even when the relevant information has been mastered. original abstract-amended.
2006,ruecker  stan  liepert  susan.,taking mendeleyev s correspondence course  interface design lessons from the periodic table of the elements,through an examination of the organizational principles behind a highly successful visual information design employing rich prospect - mendeleyev s periodic table of the elements - this paper provides a set of principles for designers interested in creating tools for use in association with rich-prospect browsing interfaces. these principles emphasise the value of simultaneous structures visualized across the full range of available information  and include  the establishment of multiple matrices for pattern-finding  compression and inclusion  provision of a legend or key to the system  and the creation of potentially productive negative spaces. interface strategies based on mendeleyevian principles should be particularly useful for accessing large bodies of digital documents such as those often found in the humanities  maximizing the pre-retrieval research potential of a collection. (author abstract)
2010,sahl-timmins  will  pitt  martin  peters  jaime.,graphical presentation of data for health policy decisions  an exploratory online decision task experiment to measure effectiveness.,this paper presents a method for using online  task-based experiments to test information presentations. it was designed to provide important information as a basis for further research which might be conducted in the context of healthcare policy making. a tabulated  numerical presentation of information for a simplified example of a cost-effectiveness decision task was compared to a presentation which also included graphical isotype-style elements and vertical bars. the online study was accessed 244 times over a 36 day period. the data collected showed that the two presentation methods were largely similar in terms of average decision accuracy and time taken. however  performance was linked to the participants  preference for the presentations. the study recommends that online  task-based experiments can be used to compare information presentations  where a large number of people can be invited to take part. (author abstract)
2006,salmeron  ladislao  kintsch  walter  canas  jose j.,coherence or interest as basis for improving hypertext comprehension.,educational hypertext aims to improve the reader s comprehension by providing flexible access to information. however  this flexibility imposes additional tasks upon a reader who is used to gaining information in a linear manner. one of these difficulties is in choosing the reading order of the hypertext sections. in the present work  we explore two possible strategies to decide the reading order in hypertext  strategies based on coherence and interest. results of two laboratory experiments reveal that a semantically coherent reading order improves comprehension for novice readers. finally  we focus on ways to analyze coherence of the reading order  and how to promote it in educational hypertexts. (author abstract)
2006,salmeron  ladislao  kintsch  walter  canas  jose j.,coherence or interest as basis for improving hypertext comprehension,the authors describe their study on educational hypertext  which explores strategies for deciding reading order  and examines how reading order affects comprehension. they begin by explaining the nature and purpose of educational hypertext  noting that it aims to improve the reader s understanding by giving flexible access to information. the authors add that the flexibility places additional responsibilities on a reader used to gaining information in a linear fashion  one of which is selecting the reading order. their study explores two possible strategies for deciding reading order in hypertext  coherence and interest. the authors outline the results of two laboratory experiments showing that a semantically coherent reading order improves the understanding of novice readers. they also look at ways of analysing the coherence of the reading order  and examine how to promote it in educational hyptertexts.
2004,sanders  elizabeth.,participatory designing  information and adaptation,summary of a contribution to the symposia  2by2  (held in the usa in 2003) in which the author looks at the changing relationships between designer and audience  producer and consumer. the article identifies the growth of digital communication as a catalyst for consumer creativity  forcing the designer to rethink the design process  to unearth the imaginations not only of themselves but of their audience. includes a biography of the author.
2007,sanders  ted  land  jentine  mulder  gerben.,linguistic markers of coherence improve text comprehension in functional contexts,text coherence can be marked linguistically by using connectives and lexical signals that make coherence relations explicit. this study focuses on the influence of such markers on text comprehension in ecologically valid contexts. a first experiment shows how readers in a business meeting and in a laboratory study benefit from the explicit marking of coherence relations. a second experiment shows how poor readers in secondary education benefit from coherence marking while answering text comprehension questions. we argue in favor of an interaction between cognitively oriented research on discourse representation and document design research  to solve crucial questions like  how do we design optimally readable texts? adapted from the source document
2007,santos lonsdale  maria dos.,does typographic design of examination materials affect performance?,the present paper reports three experiments investigating the effect typographic design of examination materials has on performance. significant differences in performance were always found in all three experiments. these differences were always in favour of text and or question and answer sheet layouts conforming to legibility guidelines. participants also considered the questions with these layouts easy to answer. the main conclusion was that text and question and answer sheet layouts displaying a combination of typographic features intended to improve legibility facilitate efficient search reading and answering of questions at the perceptual level of reading. the effect of typographic layout on performance should therefore be considered in order to construct valid and reliable examination materials. . (author abstract)
2004,sauer  christoph.,the art and science of documentation management,book review.  the art and science of documentation management . by graziella tonfoni and lakhmi jain  bristol portland  intellect  2003. isbn 1-84150-072-0.
2009,schneider  andreas.,cross-cultural experiences  modelling observations -- developing an international conference on information design,the national institute of design (nid) in india pioneered design education in the country and is considered as one of the foremost multi-disciplinary institutions in applied research  training  design consultancy services  and outreach programmes. when nid coordinated one of the vision plus conferences  it developed the content based on needs and opportunities spelled out in a range of field studies. the first workshop  organised in collaboration with japan s institute for information design  identified three domains for research in follow-up projects  health science  life & society  and culture & media. these areas were investigated by students of the information and digital design course at nid with the goal of collecting material for the conference programme s beginnings. this article describes two of the outcomes of this project to illustrate the approach taken as well as the conceptual relevance for generalised design reflections and projections. adapted from the source document.
1998,schriver  k a.,a review of  building the bridge across the years and disciplines ,contribution to a number of responses made to david sless  talk given at  vision plus2   a conference organised by the information design at schwarzenberg  austria  in july 1996 see sless  david  building the bridge across the years and disciplines. in this issue of lisa. finds sless  construction of history provocative though less than adequate. he inappropriately dismisses psychology  and fails to mention engineering  human-interface design or management. graphic design needs to embrace theories and methods of other fields.
2007,schumacher  peter.,creating effective illustrations for pictorial assembly instructions,pictorial assembly instructions are a common element of many consumer products however there is very little research published about their design  particularly regarding the creation of effective illustrations. this paper reviews published work that offers best practice guidelines for the design of pictorial assembly instructions. the application of the guidelines is discussed in the context of a project to design assembly instructions for a flat pack wheelchair for distribution in developing countries. the paper will present findings from diagnostic testing with users in sri lanka. . (author abstract)
2001,sheelagh  m  carpendale  t.,examining comprehension issues in elastic presentation space,introduces techniques of producing  elastic  images which adjust to the different sizes of computer screens without being fragmented. the author considers the problems of distortion which arise when images are presented in different formats.
2000,sheelagh  m.,examining comprehension issues in elastic presentation space,screen space is a fundamental issue in user interface design. describes a presentation space in which the adjustments and reorganizations are elastic  in the sense that reverting to previous presentations is facilitated. the resulting presentations make effective use of screen space through the use of various types of distortion. distortion in information presentation can be problematic  giving rise to comprehension issues. use of the third dimension provides the possibility of making these presentation adjustments comprehensible. (original abstract - amended)
1983,simcox  william a.,a framework for the inclusion of human factors in the design of videotex systems,a structured approach for proper inclusion of human factors in the design of videotex systems is presented. the framework describes the process of information communication by videotex in terms of user tasks and functions. behavioral descriptions of each task serve to delineate the equipment requirements necessary for their proper execution. these requirements are of 2 types - physical and operational. for each task  design issues arising from these requirements are discussed and empirical support for resolving these issues is presented.
2006,sinha  rashmi  hunter  lawrie.,mental modelling in the creation of user profiles  an interview with rashmi sinha.,reports an interview with rashmi sinha  a design expert who works as a consultant  though her company uzanto  to apply cognitive and social lens techniques to examine how technology fits into the fabric of people s lives and the way that this research can be used to develop information systems. focuses on how the rapid user mental modelling process works and indicates how it can be used to reveal the cognitive process underlying tagging and categorization and the functioning of the mindcanvas technique for analyzing different types of information environments  particularly on the world wide web.
1996,sless  d.,early travels through information design,an article which first appeared in northern architect 52 1970 which describes aspects of course in visual communication developed at sunderland polytechnic  uk  in the late 60s and 70s. the course was never delivered  but its approach has relevance to teaching information design today.
1998,sless  d.,building the bridge across the years and disciplines,based on a talk given at  vision plus2   a conference organised by the information design at schwarzenberg  austria  in july 1996. describes information design s history as a series of transitions - from formal  to user centred  to social conceptions of the activity. its most advanced stage involves designing the social rule systems that could make good information design the norm. for the communication research institute of australia this most recent transition has been largely successful and it is possible to talk about information design as a mature craft. (quotes from original text)
1998,sless  d.,a rejoinder from david sless,response from david sless to comments made to his talk given at  vision plus2   a conference organised by the information design at schwarzenberg  austria  in july 1996 see sless  david  building the bridge across the years and disciplines. in this issue of lisa. explains the philosphical assumptions underlying his understanding of information design practice  and how they have shifted  highlighting his shift from constructivism to constructionism.
1998,sless  david.,building the bridge across the years and diciplines,a paper given at the conference `vision plus 2  organized by the international institute of information design in schwarzenberg  austria  in july 1996  in which the author traces the history of information design in the 20th century.
2004,sless  david.,designing public documents,an article analysing the design of public documents - ie. forms  notices  bills  timetables  labels  instructions and websites in the public eye that function as primary forms of communication between organisations and individuals. the article focuses on the technical aspects of arranging  designing and developing public documents to a professional standard  the use of tradtional document design and editing processes  modern technology  and the  diagnostic  method developed by the communication institute of australia.
1996,sless  david.,early travels through information design,introduces a course of visual communication which the author had unsuccessfully submitted to be held at the sunderland polytechnic school in sunderland  england. he outlines the curriculum which explores the history of applied arts after the bauhaus movement.
1998,sless  david.,building the bridge across the years and disciplines,paper given at the conference `vision plus 2  organized by the international institute of information design in schwarzenberg  austria (july 1996). the author traces the history of information design in the 20th century.
2008,sless  david.,measuring information design,public communication is what goes on in the space between the public and large organisations  a highly problematic  contested  and constrained area of practice and research  at once political  social  and economic. this article examines one important aspect of public communication  the demonstration  through testing and measurement  that an organisation s communication with its public does indeed work  that evidence can be produced to show that the information design is of the highest quality. looks at the changed view of communication from transmission to conversation  then discusses criteria and standards for conversations between organisations and publics. these standards are applied in three situations  contemporary commercial information design services  the regulation of information by government  and the education of the next generation of information designers. adapted from the source document.
2008,sless  david.,measuring information design.,this paper concentrates on a crucial aspect of public communication  the demonstration  through testing and measurement  that an organisation s communication with its public does indeed work  that evidence can be produced to show that the information design is of the highest quality. the paper looks briefly at the changed view of communication from transmission to conversation  then states our criteria and standards for conversations between organisations and publics. finally these are applied in three situations  contemporary commercial information design services  the regulation of information by government  and the education of the next generation of information designers. (quotes from original text)
1996,sless  david.,early travels through information design,this paper describes aspects of a course in visual communication at the sunderland polytechnic in sunderland  england in the late 1960s and early 1970s. the paper includes an article first published in 1970 plus commentary to set it in context. the course explored the history of applied arts in the years following the closure of the bauhaus (i.e. 1933).
1986,smith  roger.,terminological inexactitudes  image functions in graphic communication,in view of the confusion in graphic design terminology  the author asks whether semiotics might provide an exact and comprehensive system of classification. having examined the proposals of martin krampen (whose ideas are derived from the theories of c.s. peirce)  the author sets out the framework of a system of image classification which is intended to be simple  flexible and capable of extension  wherever possible retaining links with both relevant vocabularies and common usage  and distinguishing clearly betwen descriptive and functional terms. he concludes that though the image has a semiotic dimension  in reflecting objects and events in the real world  and being dependent in its reception on a social context  it eludes semiotic theory (whether saussurean or peircean).
2005,smith  susan n.,shaping information  the rhetoric of visual communication,book review.  shaping information  the rhetoric of visual communication . charles kostelnick and michael hassett. carbondale  il  southern illinois university press  2003. 288pp.
2009,souto  virginia tiradentes.,decisions  ideas and text clouds.,text clouds or tag clouds are increasingly common on the internet nowadays. they normally indicate the words and ideas most used in a specific situation. the power of this design tool to help users make decisions seems as yet little researched. emphasis on the main words through the use of font-size differences can change the way people read and search for information on the web. this simple visual way of showing ideas is discussed in this paper. the paper describes case studies and presents findings of empirical tests conducted on the effectiveness of text clouds. (author abstract)
2004,spence  robert.,sensitivity  residue and scent. concepts to inform interaction design for the support of information space navigation,navigation through an information space that is often unknown  unstructured and extensive can be challenging  especially when the target is not fully formulated and exploration of the space is deemed to be beneficial. the design of an information space requires the provision of effective navigational cues to indicate to users what information the space contains and how to get to that information. we suggest  and demonstrate by means of examples that the concepts of sensitivity  residue and scent can inform the design of such navigational cues. in order to show the wide application of these concepts we identify their potential to facilitate navigation in three very different contexts. one is the traditional information space in which information is explicitly available to users. a second comprises information spaces in which sensitivity information can be computed  and is especially relevant to interactive design (e.g.  engineering or financial) and decision-making. more speculatively  we suggest that the concepts of sensitivity  residue and scent may be of value in socially defined contexts in which navigational cues arise from the collective or individual behaviour of other users. (original abstract)
2001,spinillo  c g  dyson  m c.,an exploratory study of reading procedural pictorial sequences,paper presented to infodesign 99  held in cambridge  uk. presents the results of an exploratory study into the influence of picture content and verbal language reading directions on reading procedural pictorial sequences. tests a sequence of 4 pictures representing the procedure  throw away after use  in 4 graphic configurations  which were designed to be read in specific directions. the same configurations were also presented with the pictures removed to explore the effect of content on reading sequences. the results confirmed that verbal language reading directions are generally used to follow pictorial sequences. however  when the graphic configurations used to represent sequences are unfamiliar and the starting point is not clear in the configuration  pictorial content influences the reading direction. (original abstract - amended)
2001,spinillo  carla g  dyson  mary c.,an exploratory study of reading procedural pictorial sequences,discusses the influence of pictures and reading directions on the comprehension of procedural pictorial sequences. the authors note that pictures can enhance comprehension of graphic representations of procedures  examine previous studies by cook  szlichcinski  and bornens into the importance of literacy in understanding verbal language reading directions  and detail the results of their study examining how a variety of participants responded to the graphic procedure  throw away after use . they comment on the control conditions used in the experiment  state their use of kendall s coefficient of concordance  and conclude that literate adults use verbal reading directions to follow pictorial sequences.
2000,spinillo  carla g  dyson  mary c.,an exploratory study of reading procedural pictorial sequences,this paper presents the results of an exploratory study into the influence of picture content & verbal language reading directions on reading procedural pictorial sequences. a sequence of four pictures representing the procedure throw away after use as tested in four graphic configurations (one-line horizontal  one-line vertical  two-line horizontal & rhomboid)  which were designed to be read in specific directions. the same configurations were also presented with the pictures removed to explore the effect of content on reading sequences. the results confirmed that verbal language reading directions are generally used to follow pictorial sequences. however  when the graphic configurations used to represent sequences are unfamiliar & the starting point of the sequence is not clear in the configuration  pictorial content influences the reading direction. 5 tables  5 figures  42 references. adapted from the source document
1989,spitz  rejane.,cultural differences and visual acuity testing, this paper concerns the design  production and application of visual acuity tests for pre-literate children from different cultural groups. it presents a comparative analysis of the most common and relevant tests  based on information gathered in a multidisciplinary approach. the inadequacies of visual acuity tests currently in use in several different contexts are highlighted. a series of guidelines are presented for assessing the efficiency of different test materials and techniques  and also to provide a solid foundation from which to progress towards improving them
1989,spitz  rejane.,cultural differences and visual acuity testing,the author discusses the design  production and application of visual acuity tests for pre-literate children from different cultural groups  and presents the results of a multi-disciplinary comparative analysis of the most commonly used tests. several commonly used tests are found to be defective in important respects. the author presents a series of principles to aid the development of more efficient tests  and to provide an algorithm for assessing the efficiency of existing materials in the field.
2007,spyridakis  jan h  mobrand  kathryn a  cuddihy  elisabeth  wei  carolyn y.,using structural cues to guide readers on the internet,this paper reviews three studies that examined how users performance is affected by the (1) explicitness of local navigational links  (2) intriguing and informative phrasing of hyperlinks  and (3) text previews and navigational menus. the results reveal that sites with highly explicit navigational links increase site exploration as well as site perceptions  a mismatch between navigation and embedded link labels increases comprehension and site exploration  and previews with embedded links increase inferential comprehension  though they are disliked. we suggest a combined approach to structural cueing and emphasize that good design is context specific - designs that support comprehension do not necessarily receive high marks for usability. (author abstract)
1987,steehouder  michaÃ«l  jansen  carel.,from bureaucratic language to instructional texts  how to design an effective problem-solving tool for citizens,proposes that bureaucratic texts (which explain government schemes and regulations) should benefit from principles developed for instructional texts. the author suggests some principles for instructional bureaucratic texts  and a design procedure that aims to determine the most efficient ordering of information  and concludes by noting the most important tasks for researchers.
1987,steehouder  michael  jansen  carel.,from bureaucratic language to instructional texts  how to design an effective problem-solving tool for citizens,proposes that bureaucratic texts (texts which explain government schemes and regulations) should benefit from principles developed for instructional text. some principles for instructional bureaucratic texts are proposed  and a design procedure is suggested that aims to determine the most efficient ordering of information.
1993,stiff  p.,graphic design  metadesign  and information design,comments on an interview with the graphic designer erik spekermann reported in the same issue. examines his claims about representing the public of users  and about testing and legibility. original abstract-amended.
1995,stiff  p.,design methods  cultural diversity  and the limits of designing,describes a recent argument in print about interface design in human computer interaction which was provoked by published illustrations of some prototypes of dialogue boxes. it was about the methods used in designing for culturally diverse users  about testing and intuition  usability and style  and about the undeclared assumptions and biases of designers. raises questions about the positions taken by both sides  some of these questions have already arisen in the design of print `interfaces . points to wider questions which arise in designing for cultural diversity - questions which come up against the limits of designing. original abstract-amended.
1996,stiff  p.,the end of the line  a survey of unjustified typography,discusses decisions about ending lines in typeset text. examines the characteristics of unjustified setting  its purposes  effectiveness  practice  and why it has been a subject of argument among typographers. original abstract-amended.
1990,stiff  paul.,small worlds  fourth information design conference,a report on the fourth information design conference  held in bath  england  in september 1989.
1995,stiff  paul.,public graphics  the lunteren symposium,a report on the symposium  public graphics  visual information for everyday use  at lunteren  the netherlands (26-30 september 1994). the author reviews developments in information design since 1978  focusing on the problems and benefits of the growing co-operation between designers and researchers  and outlines the remaining economic and cultural barriers to co-operation. he cites designers who use research as an aid to design which has the user as its prime consideration and in conclusion  he notes that some participants felt that the symposium missed the opportunity to produce a definitive model of the design process.
1993,stiff  paul.,graphic design  metadesign  and information design,discusses the interview with german graphic designer erik spiekermann in this issue of international design journal (see above for abstract) and takes issue with spiekermann and the methodology of metadesign on several counts. the author states that designers are not always the best judges of the success or otherwise of their own work and discusses means of testing  the size of sign-boards  and the designer s relationship with the client  noting that spiekermann s final remarks on the client as ultimate authority contradict his earlier statements and concluding that graphic designers should develop more effective evaluative techniques.
1995,stiff  paul.,design methods  cultural diversity  and the limits of designing,discusses the issues behind the design of cross-cultural computer dialogue boxes. the author considers artist aaron marcus s argument that design has been limited by the fact that most designers are educated white males  but cites the limitations of marcus s own culturally differentiated designs. he outlines the debate on the testing of design ideas  and comments on the necessity of ease of use as well as visual style in design. he suggests that the problem of designing for culturally diverse groups cannot be solved by designers themselves  but rather by incorporating the capacity for user-customization in the design product.
1993,stiff  paul.,graphic design  metadesign and information design,paul stiff comments on an interview conducted by robin kinross with german type designer erik spiekermann in this issue of information design journal (pp.29-40). stiff takes issue with spiekermann and the methodology of metadesign on several counts. he states that designers are not always the best judges of the success or otherwise of their own work and discusses means of testing  the size of sign-boards  and the designer s relationship with the client  noting that spiekermann s final remarks on the client as ultimate authority contradict his earlier statements and concluding that graphic designers should develop more effective evaluative techniques.
1995,stiff  paul.,public graphics  the lunteren symposium,reports on the symposium `public graphics  visual information for everyday use  at lunteren  the netherlands (26-30 sept. 1994). the author reviews developments in information design since 1978  focusing on the problems and benefits of the growing co-operation between designers and researchers  and outlines the remaining economic and cultural barriers to co-operation. he cites designers who use research as an aid to design which has the user as its prime consideration and in conclusion  he notes that some participants felt that the symposium missed the opportunity to produce a definitive model of the design process.
1994,stiff  paul.,structuralists  stylists  and forgotten readers,revised version of a lecure entitled `glasgow style  given to the british computer society electronic publishing specialist group s conference (sept. 1993). the author distinguishes between electronic publishers and craft typographers  and focuses on the concept of the `structured document  method  which allows non-professional designers to lay out documents. he discusses advantages and disadvantages of the system  and  in particular  the risk that the reader is ignored in the design process. the author notes a tendency for electronic publishers to neglect the author s views  and observes that many designers are preoccupied with creativity and style at the expense of legibility.
1994,stiff  paul.,structuralists  stylists  and forgotten readers,revised version of a lecure entitled `glasgow style  given to the british computer society electronic publishing specialist group s conference in september 1993. the author distinguishes between electronic publishers and craft typographers  and focuses on the concept of the `structured document  method  which allows non-professional designers to lay out documents. he discusses advantages and disadvantages of the system  and  in particular  the risk that the reader is ignored in the design process. the author notes a tendency for electronic publishers to neglect the author s views  and observes that many designers are preoccupied with creativity and style at the expense of legibility.
2005,stiff  paul.,some documents for a history of information design,the article consists of an illustrated history of information design from the perspective of information designer  paul stiff. it contains many typographical illustrations  bibliographical references and notes together with an appendix on the origins of the term  information design .
1995,stiff  paul.,design methods  cultural diversity  and the limits of designing,the author discusses the issues behind the design of cross-cultural computer dialogue boxes. he considers artist aaron marcus s argument that design has been limited by the fact that most designers are educated white males  but cites the limitations of marcus s own culturally differentiated designs. he outlines the debate on the testing of design ideas  and comments on the necessity of ease of use as well as visual style in design. he suggests that the problem of designing for culturally diverse groups cannot be solved by designers themselves  but rather by incorporating the capacity for user-customization in the design product.
2008,strand  lennart  pettersson  rune.,an interview with rune pettersson.,in may 1999 rune pettersson  ph.d  was appointed professor of information design at malardalen univeristy in eskilstuna  sweden. before that he worked in publishing  in r&d  in technical training and in university teaching and research. he has published 218 papers and 75 books. among his books is information design  an introduction (john benjamins  2002). rune pettersson has been active in several international organisations  such as vice president of the international visual literacy association  ivla (six times)  and president during 2000-2001  and vice president of the international institute for information design  iiid  2000-2006. he has also been an international advisor for the international division of the association for educational communications and technology  as well as a board member in several other organisations. for nine years (1987-1996) rune pettersson was an affiliate research professor of the institute of business graphics at the college of business administration  pennsylvania state university in the usa. for five years (2000-2004) he was an adjunct professor at appalachian state university  department of curriculum and instruction  in the usa. (author abstract)
2008,strand  lennart.,an interview with rune pettersson,in may 1999 rune pettersson  ph.d  was appointed professor of information design at malardalen university in eskilstuna  sweden. before that he worked in publishing  in r&d  in technical training and in university teaching and research. he has published 218 papers and 75 books. among his books is information design  an introduction (john benjamins  2002). rune pettersson has been active in several international organisations  such as vice president of the international visual literacy association  ivla (six times)  and president during 2000-2001  and vice president of the international institute for information design  iiid  2000-2006. he has also been an international advisor for the international division of the association for educational communications and technology  as well as a board member in several other organisations. for nine years (1987-1996) rune pettersson was an affiliate research professor of the institute of business graphics at the college of business administration  pennsylvania state university in the usa. for five years (2000-2004) he was an adjunct professor at appalachian state university  department of curriculum and instruction  in the usa. what follows is an interview with rene pettersson. adapted from the source document.
1993,suri  j f.,user trials for information graphics  replacing designers  assumptions with feedback from users,illustrates lessons learnt from user trials of product graphics to encourage fast and accurate use of a new point-of-sale laser scanner. user feedback was used to replace the design based on the assumption that the most effective method was an explanation for how the scanner worked.tests indicated the best graphics  simple  familiar  conspicuous and easy to name. this approach encouraged an incorrect model of the way the scanner works but increased speed and accuracy of use and the acceptability of the product. original abstract-amended.
2002,swanson  gunnar.,graphic design and reading,book review abstract. new york  allworth press  2000. reviewed by r. roger remington.
1983,thimbleby  harold.,designing word processors  principle and prejudice,gives a brief tutorial description of word processors and a discussion of system design issues  almost all of which arise because system designers are technical people and typists are skilled crafts people.
2007,timmers  rian  van der wijst  per.,images as anti-smoking fear appeals  the effect of emotion on the persuasion process,the research questions in this study were  is a fear appeal more effective in persuading a target group when it capitalizes on fears that live within that target group  and what role do emotions play in the persuasion process? in an experiment  the effects of capitalizing on fears within a target group of teenagers are studied. furthermore  the role of smoking behavior on the persuasive power of fear appeals is taken into account. the results indicate that capitalizing on genuine fears did not result in more effective fear appeals. emotions  however  play an important role in the persuasion process. (author abstract)
