pubnumber,title,url
WO2008086426A3,METHODS FOR INCREASING AND MOBILIZING HEMATOPOIETIC STEM CELLS ,http://www.google.com/patents/about?id=X3fNAAAAEBAJ&dq=METHODS+FOR+INCREASING+AND+MOBILIZING+HEMATOPOIETIC+STEM+CELLS
WO2009111269A3,CELL-BASED METHODS FOR DETECTING AND/OR MEASURING BMP-12-RELATED PROTEIN ACTIVITY ,http://www.google.com/patents/about?id=RQ3UAAAAEBAJ&dq=CELL-BASED+METHODS+FOR+DETECTING+AND/OR+MEASURING+BMP-12-RELATED+PROTEIN+ACTIVITY
WO2002030351A3,IMPROVEMENT OF GRAFT ACCEPTANCE THROUGH MANIPULATION OF THYMIC REGENERATION ,http://www.google.com/patents/about?id=7Q6fAAAAEBAJ&dq=IMPROVEMENT+OF+GRAFT+ACCEPTANCE+THROUGH+MANIPULATION+OF+THYMIC+REGENERATION
WO2008131052A9,NOVEL PEPTIDE AMPHIPHILES HAVING IMPROVED SOLUBILITY AND METHODS OF USING SAME ,http://www.google.com/patents/about?id=T6izAAAAEBAJ&dq=NOVEL+PEPTIDE+AMPHIPHILES+HAVING+IMPROVED+SOLUBILITY+AND+METHODS+OF+USING+SAME
WO2008156807A3,ANTITHROMBOTIC AGENTS AND METHODS OF USE THEREOF ,http://www.google.com/patents/about?id=Sr_yAAAAEBAJ&dq=ANTITHROMBOTIC+AGENTS+AND+METHODS+OF+USE+THEREOF
WO2006095559A1,USE OF Fgf21 AS HEMATOPOIETIC FACTOR ,http://www.google.com/patents/about?id=u1kRAAAAEBAJ&dq=USE+OF+Fgf21+AS+HEMATOPOIETIC+FACTOR
WO2004098499A3,HEMATOPOIETIC STEM CELLS AND METHODS OF TREATMENT OF NEOVASCULAR EYE DISEASES THEREWITH ,http://www.google.com/patents/about?id=jGKiAAAAEBAJ&dq=HEMATOPOIETIC+STEM+CELLS+AND+METHODS+OF+TREATMENT+OF+NEOVASCULAR+EYE+DISEASES+THEREWITH
WO2006138720A3,ISOLATION OF MULTI-LINEAGE STEM CELLS ,http://www.google.com/patents/about?id=h-mwAAAAEBAJ&dq=ISOLATION+OF+MULTI-LINEAGE+STEM+CELLS
WO2001083427A1,PPAR&#947; MODULATORS ,http://www.google.com/patents/about?id=cCQOAAAAEBAJ&dq=PPAR
WO2007124239A3,FLEXIBLE TISSUE SHEATH FOR FIBROUS CONNECTIVE TISSUE REPAIR ,http://www.google.com/patents/about?id=E1SiAAAAEBAJ&dq=FLEXIBLE+TISSUE+SHEATH+FOR+FIBROUS+CONNECTIVE+TISSUE+REPAIR
WO2009017753A3,CHITOSAN-BASED BIOPOLYMER SYSTEM FOR TREATING DEGENERATIVE DISC DISEASE ,http://www.google.com/patents/about?id=sNOqAAAAEBAJ&dq=CHITOSAN-BASED+BIOPOLYMER+SYSTEM+FOR+TREATING+DEGENERATIVE+DISC+DISEASE
WO2010047793A3,CELL TRANSPLANTATION ,http://www.google.com/patents/about?id=2LXOAAAAEBAJ&dq=CELL+TRANSPLANTATION
WO2004007665A3,METHODS FOR INDUCING DIFFERENTIATION OF EMBRYONIC STEM CELLS AND USES THEREOF ,http://www.google.com/patents/about?id=pn-JAAAAEBAJ&dq=METHODS+FOR+INDUCING+DIFFERENTIATION+OF+EMBRYONIC+STEM+CELLS+AND+USES+THEREOF
WO2008008266A3,BIOHYBRID ELASTOMERIC SCAFFOLDS AND METHODS OF USE THEREOF ,http://www.google.com/patents/about?id=IP2vAAAAEBAJ&dq=BIOHYBRID+ELASTOMERIC+SCAFFOLDS+AND+METHODS+OF+USE+THEREOF
WO2006103685A3,A METHOD FOR CULTIVATING CELLS DERIVED FROM CORNEAL LIMBAL TISSUE AND CELLS DEIVED FROM CORNEAL LIMBAL TISSUE ,http://www.google.com/patents?q=A+METHOD+FOR+CULTIVATING+CELLS+DERIVED+FROM+CORNEAL+LIMBAL+TISSUE+AND+CELLS+DEIVED+FROM+CORNEAL+LIMBAL+TISSUE&scoring=1&output=rss
WO2003006612A3,PRODUCTION OF TRANSDUCED HEMATOPOIETIC PROGENITOR CELLS ,http://www.google.com/patents/about?id=loOJAAAAEBAJ&dq=PRODUCTION+OF+TRANSDUCED+HEMATOPOIETIC+PROGENITOR+CELLS
WO2008013473A1,DISEASE TREATING METHOD ,http://www.google.com/patents/about?id=CoYNAAAAEBAJ&dq=DISEASE+TREATING+METHOD
WO2008011071A3,INTERACTIONS OF HEDGEHOG AND LIVER X RECEPTOR SIGNALING PATHWAYS ,http://www.google.com/patents/about?id=b1_NAAAAEBAJ&dq=INTERACTIONS+OF+HEDGEHOG+AND+LIVER+X+RECEPTOR+SIGNALING+PATHWAYS
WO2004007696A3,OLIGODENDROCYTES DERIVED FROM HUMAN EMBRYONIC STEM CELLS FOR REMYELINATION AND TREATMENT OF SPINAL CORD INJURY ,http://www.google.com/patents/about?id=AI6RAAAAEBAJ&dq=OLIGODENDROCYTES+DERIVED+FROM+HUMAN+EMBRYONIC+STEM+CELLS+FOR+REMYELINATION+AND+TREATMENT+OF+SPINAL+CORD+INJURY
WO2008109465A3,NUCLEIC ACID COMPOUNDS FOR INHIBITING FGFR GENE EXPRESSION AND USES THEREOF ,http://www.google.com/patents/about?id=jbjOAAAAEBAJ&dq=NUCLEIC+ACID+COMPOUNDS+FOR+INHIBITING+FGFR+GENE+EXPRESSION+AND+USES+THEREOF
WO2003022220A3,METHOD OF GENERATING A TRANSGENIC LIVESTOCK ANIMAL ,http://www.google.com/patents/about?id=OHZ_AAAAEBAJ&dq=METHOD+OF+GENERATING+A+TRANSGENIC+LIVESTOCK+ANIMAL
WO2005114107A8,Use of a monoclonal antibody that specifically binds stem cells,http://www.google.com/patents/about?id=MB2pAAAAEBAJ&dq=Use+of+a+monoclonal+antibody+that+specifically+binds+stem+cells
WO2005013885A3,PHARMACEUTICAL COMPOSITIONS AND METHODS FOR ACCELERATING WOUND HEALING ,http://www.google.com/patents/about?id=aUyrAAAAEBAJ&dq=PHARMACEUTICAL+COMPOSITIONS+AND+METHODS+FOR+ACCELERATING+WOUND+HEALING
WO2006052960A3,METHODS AND COMPOSITIONS FOR INCREASING STEM CELL HOMING USING G&#945;s ACTIVATORS ,http://www.google.com/patents/about?id=ko-qAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+INCREASING+STEM+CELL+HOMING+USING+G
WO2006028278A1,METHOD OF IN-VITRO PROLIFERATION OF ANDROGENETIC LINE STEM CELL ,http://www.google.com/patents/about?id=7T6iAAAAEBAJ&dq=METHOD+OF+IN-VITRO+PROLIFERATION+OF+ANDROGENETIC+LINE+STEM+CELL
WO2008058233A3,IN VIVO BIOREACTORS AND METHODS OF MAKING AND USING SAME ,http://www.google.com/patents/about?id=3EyvAAAAEBAJ&dq=IN+VIVO+BIOREACTORS+AND+METHODS+OF+MAKING+AND+USING+SAME
WO2005017096A3,"SPLICE VARIANTS OF ErbB LIGANDS, COMPOSITIONS AND USES THEREOF ","http://www.google.com/patents/about?id=jvHGAAAAEBAJ&dq=SPLICE+VARIANTS+OF+ErbB+LIGANDS,+COMPOSITIONS+AND+USES+THEREOF"
WO2007119213A3,"A CULTURE MEDIUM AND PHARMACEUTICAL COMPOSITION FOR REGENERATING CARTILAGE TISSUE, A METHOD, USES AND PRODUCTS RELATED THERETO ","http://www.google.com/patents/about?id=dTTIAAAAEBAJ&dq=A+CULTURE+MEDIUM+AND+PHARMACEUTICAL+COMPOSITION+FOR+REGENERATING+CARTILAGE+TISSUE,+A+METHOD,+USES+AND+PRODUCTS+RELATED+THERETO"
WO2005089386A3,METHODS AND COMPOSITIONS FOR USING ALVEOLAR MACROPHAGE PHOSPHOLIPASE A2 ,http://www.google.com/patents/about?id=GjunAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+USING+ALVEOLAR+MACROPHAGE+PHOSPHOLIPASE+A2
WO2001092508A1,PSEUDO-TYPE RETROVIRUS VECTOR CONTAINING MEMBRANE PROTEIN HAVING HEMAGGLUTININ ACTIVITY ,http://www.google.com/patents?q=PSEUDO-TYPE+RETROVIRUS+VECTOR+CONTAINING+MEMBRANE+PROTEIN+HAVING+HEMAGGLUTININ+ACTIVITY&scoring=1&output=rss
WO2008020329A3,ADMINISTRATION OF CELLS AND CELLULAR EXTRACTS FOR REJUVENATION ,http://www.google.com/patents/about?id=GOjHAAAAEBAJ&dq=ADMINISTRATION+OF+CELLS+AND+CELLULAR+EXTRACTS+FOR+REJUVENATION
WO2008031957A3,METHOD FOR EXTRACTING AND SELECTING CELLS ,http://www.google.com/patents/about?id=TIDVAAAAEBAJ&dq=METHOD+FOR+EXTRACTING+AND+SELECTING+CELLS
WO1995006747A1,MONOCLONAL ANTIBODY THAT RECOGNIZES INTERSTITIAL CELL SURFACE ANTIGEN ,http://www.google.com/patents/about?id=ejoOAAAAEBAJ&dq=MONOCLONAL+ANTIBODY+THAT+RECOGNIZES+INTERSTITIAL+CELL+SURFACE+ANTIGEN
WO2002086131A1,GENE EXPRESSION CONTROLLING UNIT AND UTILIZATION THEREOF ,http://www.google.com/patents/about?id=KDOfAAAAEBAJ&dq=GENE+EXPRESSION+CONTROLLING+UNIT+AND+UTILIZATION+THEREOF
WO2002046424A3,FIBROBLAST GROWTH FACTORS ,http://www.google.com/patents/about?id=1gQLAAAAEBAJ&dq=FIBROBLAST+GROWTH+FACTORS
WO2005123909A3,ISOLATION AND CHARACTERIZATION OF MUSCLE REGENERATING CELLS ,http://www.google.com/patents/about?id=I9zRAAAAEBAJ&dq=ISOLATION+AND+CHARACTERIZATION+OF+MUSCLE+REGENERATING+CELLS
WO2005123122A1,PEPTIDE VACCINE FOR CANCER THERAPY ,http://www.google.com/patents/about?id=WBXUAAAAEBAJ&dq=PEPTIDE+VACCINE+FOR+CANCER+THERAPY
WO2001014530A3,METHOD FOR GROWING STEM CELLS ,http://www.google.com/patents/about?id=i0OGAAAAEBAJ&dq=METHOD+FOR+GROWING+STEM+CELLS
WO2008039941A3,SCGB3A2 AS A GROWTH FACTOR AND ANTI-APOPTOTIC AGENT ,http://www.google.com/patents/about?id=mYvOAAAAEBAJ&dq=SCGB3A2+AS+A+GROWTH+FACTOR+AND+ANTI-APOPTOTIC+AGENT
WO2007112084A8,METHOD TO MODULATE HEMATOPOIETIC STEM CELL GROWTH ,http://www.google.com/patents/about?id=ZXbXAAAAEBAJ&dq=METHOD+TO+MODULATE+HEMATOPOIETIC+STEM+CELL+GROWTH
WO2001062899A3,METHOD OF MAKING EMBRYOID BODIES FROM PRIMATE EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=ssQNAAAAEBAJ&dq=METHOD+OF+MAKING+EMBRYOID+BODIES+FROM+PRIMATE+EMBRYONIC+STEM+CELLS
WO2004067696A3,INTERSPECIES EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=c6ucAAAAEBAJ&dq=INTERSPECIES+EMBRYONIC+STEM+CELLS
WO2009151207A1,"MESENCHYMAL STEM CELLS WHICH EXPRESS HUMAN HEPATIC GROWTH FACTOR, MANUFACTURING METHOD THEREOF, AND USE THEREOF AS THERAPEUTIC AGENT FOR LIVER DISEASES ","http://www.google.com/patents/about?id=gvGNAAAAEBAJ&dq=MESENCHYMAL+STEM+CELLS+WHICH+EXPRESS+HUMAN+HEPATIC+GROWTH+FACTOR,+MANUFACTURING+METHOD+THEREOF,+AND+USE+THEREOF+AS+THERAPEUTIC+AGENT+FOR+LIVER+DISEASES"
WO2009035092A1,NOVEL POLYPEPTIDE AND PRODUCTION METHOD THEREOF ,http://www.google.com/patents/about?id=XgshAAAAEBAJ&dq=NOVEL+POLYPEPTIDE+AND+PRODUCTION+METHOD+THEREOF
WO2009137598A3,METHODS AND COMPOSITION FOR MODULATING HEMATOPOIETIC STEM CELL MIGRATION ,http://www.google.com/patents/about?id=wwiVAAAAEBAJ&dq=METHODS+AND+COMPOSITION+FOR+MODULATING+HEMATOPOIETIC+STEM+CELL+MIGRATION
WO2008033873A3,MEDICAL PROCEDURES TRAYS AND RELATED METHODS ,http://www.google.com/patents/about?id=AA2oAAAAEBAJ&dq=MEDICAL+PROCEDURES+TRAYS+AND+RELATED+METHODS
WO2001012127A3,"TGF-&#945; POLYPEPTIDES, FUNCTIONAL FRAGMENTS AND METHODS OF USE THEREFOR ",http://www.google.com/patents/about?id=c2wRAAAAEBAJ&dq=TGF-
WO2007121352A3,THERAPEUTIC TRITERPENOIDS ,http://www.google.com/patents/about?id=aBfHAAAAEBAJ&dq=THERAPEUTIC+TRITERPENOIDS
WO2005078073A3,"ISOLATION, EXPANSION AND OF CLONOGENIC ENDOTHELIAL PROGENITOR CELLS ","http://www.google.com/patents/about?id=HjSQAAAAEBAJ&dq=ISOLATION,+EXPANSION+AND+OF+CLONOGENIC+ENDOTHELIAL+PROGENITOR+CELLS"
WO2008011557A3,HETEROARYL INHIBITORS OF RHO KINASE ,http://www.google.com/patents/about?id=7KWJAAAAEBAJ&dq=HETEROARYL+INHIBITORS+OF+RHO+KINASE
WO2008051290A3,STEROID RESPONSIVE NUCLEIC ACID EXPRESSION AND PREDICTION OF DISEASE ACTIVITY ,http://www.google.com/patents/about?id=Dj-iAAAAEBAJ&dq=STEROID+RESPONSIVE+NUCLEIC+ACID+EXPRESSION+AND+PREDICTION+OF+DISEASE+ACTIVITY
WO2003084468A3,IMPROVEMENTS OF ADIPOCYTIC DIFFERENTIATED ADIPOSE DERIVED ADULT STEM CELLS AND USES THEREOF ,http://www.google.com/patents/about?id=JN-JAAAAEBAJ&dq=IMPROVEMENTS+OF+ADIPOCYTIC+DIFFERENTIATED+ADIPOSE+DERIVED+ADULT+STEM+CELLS+AND+USES+THEREOF
WO2004009758A3,EMBRYONIC STEM CELL MARKERS AND USES THEREOF ,http://www.google.com/patents/about?id=I_mQAAAAEBAJ&dq=EMBRYONIC+STEM+CELL+MARKERS+AND+USES+THEREOF
WO1999064566A3,CONSERVATION,http://www.google.com/patents/about?id=HjyZAAAAEBAJ&dq=CONSERVATION
WO2007127927A3,DIFFERENTIATION OF HUMAN EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=hEDXAAAAEBAJ&dq=DIFFERENTIATION+OF+HUMAN+EMBRYONIC+STEM+CELLS
WO2007127698A3,ADIPOSE DERIVED ADULT STEM CELLS IN HEPATIC REGENERATION ,http://www.google.com/patents/about?id=fUCiAAAAEBAJ&dq=ADIPOSE+DERIVED+ADULT+STEM+CELLS+IN+HEPATIC+REGENERATION
WO2003084569A1,DRUG CONTAINING ANTIBODY COMPOSITION ,http://www.google.com/patents/about?id=SvyUAAAAEBAJ&dq=DRUG+CONTAINING+ANTIBODY+COMPOSITION
WO2009096049A1,DIFFERENTIATED CELLS ORIGINATING IN ARTIFICIAL PLURIPOTENT STEM CELLS ,http://www.google.com/patents/about?id=QQmoAAAAEBAJ&dq=DIFFERENTIATED+CELLS+ORIGINATING+IN+ARTIFICIAL+PLURIPOTENT+STEM+CELLS
WO1999047922A3,VASCULARIZED PERFUSED MICROTISSUE/MICRO-ORGAN ARRAYS ,http://www.google.com/patents/about?id=B8oFAAAAEBAJ&dq=VASCULARIZED+PERFUSED+MICROTISSUE/MICRO-ORGAN+ARRAYS
WO2009150651A4,INJECTABLE HYDROGEL FORMING CHITOSAN MIXTURES ,http://www.google.com/patents/about?id=zkuzAAAAEBAJ&dq=INJECTABLE+HYDROGEL+FORMING+CHITOSAN+MIXTURES
WO2009031818A3,BIOMARKER FOR PURIFICATION OR IDENTIFICATION OF MESENCHYMAL STEM CELLS AND METHODS OF PURIFICATION OF MESENCHYMAL STEM CELLS BY USING IT ,http://www.google.com/patents/about?id=mZyZAAAAEBAJ&dq=BIOMARKER+FOR+PURIFICATION+OR+IDENTIFICATION+OF+MESENCHYMAL+STEM+CELLS+AND+METHODS+OF+PURIFICATION+OF+MESENCHYMAL+STEM+CELLS+BY+USING+IT
WO2010059401A3,COMPOUNDS THAT EXPAND HEMATOPOIETIC STEM CELLS ,http://www.google.com/patents/about?id=xGjSAAAAEBAJ&dq=COMPOUNDS+THAT+EXPAND+HEMATOPOIETIC+STEM+CELLS
WO2009064789A3,METHODS FOR DETECTING AND MONITORING CIRCULATING CANCER STEM CELLS ,http://www.google.com/patents/about?id=OsXWAAAAEBAJ&dq=METHODS+FOR+DETECTING+AND+MONITORING+CIRCULATING+CANCER+STEM+CELLS
WO2007010858A1,PLURIPOTENT STEM CELL CLONED FROM SINGLE CELL DERIVED FROM SKELETAL MUSCLE TISSUE ,http://www.google.com/patents/about?id=fmCtAAAAEBAJ&dq=PLURIPOTENT+STEM+CELL+CLONED+FROM+SINGLE+CELL+DERIVED+FROM+SKELETAL+MUSCLE+TISSUE
WO2004035081A1,ACTIVITY OF OSTEOGENIC GROWTH PEPTIDE (OGP) FOR PROMOTING PROLIFERATION OF HEMOPOIETIC PROGENITOR CELL IN ERYTHRON AND ITS USE ,http://www.google.com/patents?q=ACTIVITY+OF+OSTEOGENIC+GROWTH+PEPTIDE+(OGP)+FOR+PROMOTING+PROLIFERATION+OF+HEMOPOIETIC+PROGENITOR+CELL+IN+ERYTHRON+AND+ITS+USE&scoring=1&output=rss
WO1998008869A1,HEMATOPOIETIC STEM CELL GROWTH FACTOR (SCGF) ,http://www.google.com/patents/about?id=wa0MAAAAEBAJ&dq=HEMATOPOIETIC+STEM+CELL+GROWTH+FACTOR+(SCGF)
WO2005097977A3,DIFFERENTIATION OF STEM CELLS TO ENDODERM AND PANCREATIC LINEAGE ,http://www.google.com/patents/about?id=uYjIAAAAEBAJ&dq=DIFFERENTIATION+OF+STEM+CELLS+TO+ENDODERM+AND+PANCREATIC+LINEAGE
WO2010080422A3,ISOCYANATE TERMINATED MACROMER AND FORMULATION THEREOF FOR USE AS AN INTERNAL ADHESIVE OR SEALANT ,http://www.google.com/patents/about?id=zm2YAAAAEBAJ&dq=ISOCYANATE+TERMINATED+MACROMER+AND+FORMULATION+THEREOF+FOR+USE+AS+AN+INTERNAL+ADHESIVE+OR+SEALANT
WO2009035612A8,MULTILINEAGE-INDUCIBLE CELLS AND USES THEREOF ,http://www.google.com/patents/about?id=AKCcAAAAEBAJ&dq=MULTILINEAGE-INDUCIBLE+CELLS+AND+USES+THEREOF
WO2009023846A3,METHODS FOR HEAT SHOCK PROTEIN DEPENDENT CANCER TREATMENT ,http://www.google.com/patents/about?id=A9yVAAAAEBAJ&dq=METHODS+FOR+HEAT+SHOCK+PROTEIN+DEPENDENT+CANCER+TREATMENT
WO2010026652A2,SAFE TOOTH EXTRACTION METHOD AND METHOD OF CLEANING AND STERILIZING ORAL ORGANS USING NEUTRALIZATION REACTION BETWEEN STERILIZED WATER AND AQUEOUS ANTIOXIDANT SOLUTION ,http://www.google.com/patents?q=SAFE+TOOTH+EXTRACTION+METHOD+AND+METHOD+OF+CLEANING+AND+STERILIZING+ORAL+ORGANS+USING+NEUTRALIZATION+REACTION+BETWEEN+STERILIZED+WATER+AND+AQUEOUS+ANTIOXIDANT+SOLUTION&scoring=1&output=rss
WO2000043499A3,ANTI-TRANSFORMING GROWTH FACTOR BETA (TGF-&#946;) TREATED STEM CELL COMPOSITION AND METHOD ,http://www.google.com/patents/about?id=f5sNAAAAEBAJ&dq=ANTI-TRANSFORMING+GROWTH+FACTOR+BETA+(TGF-
WO2006138275A3,COMPOSITIONS AND METHODS FOR TREATING AND DIAGNOSING CANCER ,http://www.google.com/patents/about?id=4c-oAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+TREATING+AND+DIAGNOSING+CANCER
WO2005073385A1,COMPOSITION AND METHOD FOR ELEVATING GENE TRANSFER EFFICIENCY ,http://www.google.com/patents/about?id=ObmnAAAAEBAJ&dq=COMPOSITION+AND+METHOD+FOR+ELEVATING+GENE+TRANSFER+EFFICIENCY
WO2009151301A3,GRAFT MATERIAL FOR WOUND TREATMENT AND TREATMENT METHOD USING VASCULAR PRECURSOR CELLS DERIVED FROM HUMAN EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=QeStAAAAEBAJ&dq=GRAFT+MATERIAL+FOR+WOUND+TREATMENT+AND+TREATMENT+METHOD+USING+VASCULAR+PRECURSOR+CELLS+DERIVED+FROM+HUMAN+EMBRYONIC+STEM+CELLS
WO2006011264A1,METHOD OF STORING MATERIAL DERIVED FROM MICROBE AND ANIMAL ,http://www.google.com/patents/about?id=ODnXAAAAEBAJ&dq=METHOD+OF+STORING+MATERIAL+DERIVED+FROM+MICROBE+AND+ANIMAL
WO2008005676A3,INJECTABLE COLLAGEN MATERIAL ,http://www.google.com/patents/about?id=gNShAAAAEBAJ&dq=INJECTABLE+COLLAGEN+MATERIAL
WO2009018335A9,TARGETING BRAIN CELLS VIA OPHTALMIC DELIVERY ,http://www.google.com/patents/about?id=k3zlAAAAEBAJ&dq=TARGETING+BRAIN+CELLS+VIA+OPHTALMIC+DELIVERY
WO2006134494A3,ANTI-CONNEXIN COMPOUNDS AND THERAPEUTIC USES THEREOF ,http://www.google.com/patents/about?id=oD7HAAAAEBAJ&dq=ANTI-CONNEXIN+COMPOUNDS+AND+THERAPEUTIC+USES+THEREOF
WO2009005793A3,TISSUE SPECIFIC PEPTIDE CONJUGATES AND METHODS ,http://www.google.com/patents/about?id=JHi_AAAAEBAJ&dq=TISSUE+SPECIFIC+PEPTIDE+CONJUGATES+AND+METHODS
WO2006020919A3,COMPOSITIONS AND METHODS FOR SELF-RENEWAL AND DIFFERENTIATION IN HUMAN EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=P76lAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+SELF-RENEWAL+AND+DIFFERENTIATION+IN+HUMAN+EMBRYONIC+STEM+CELLS
WO2008060374A3,METHODS AND COMPOSITIONS USEFUL FOR DIABETIC WOUND HEALING ,http://www.google.com/patents/about?id=9Q_PAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+USEFUL+FOR+DIABETIC+WOUND+HEALING
WO2004110340A3,CTLA-2 AND USES THEREOF ,http://www.google.com/patents?q=CTLA-2+AND+USES+THEREOF&scoring=1&output=rss
WO2009005769A3,SOFT GEL SYSTEMS IN MODULATING STEM CELL DEVELOPMENT ,http://www.google.com/patents/about?id=BQTWAAAAEBAJ&dq=SOFT+GEL+SYSTEMS+IN+MODULATING+STEM+CELL+DEVELOPMENT
WO2001027304A3,"LENTIVIRAL TRIPLEX DNA, AND VECTORS AND RECOMBINANT CELLS CONTAINING LENTIVIRAL TRIPLEX DNA ","http://www.google.com/patents/about?id=2PWhAAAAEBAJ&dq=LENTIVIRAL+TRIPLEX+DNA,+AND+VECTORS+AND+RECOMBINANT+CELLS+CONTAINING+LENTIVIRAL+TRIPLEX+DNA"
WO2009124281A3,"NOVEL ANTIBODIES AGAINST CANCER TARGET BLOCK TUMOR GROWTH, ANGIOGENESIS AND METASTASIS ","http://www.google.com/patents/about?id=1I56AQAAEBAJ&dq=NOVEL+ANTIBODIES+AGAINST+CANCER+TARGET+BLOCK+TUMOR+GROWTH,+ANGIOGENESIS+AND+METASTASIS"
WO2008052221A3,"USE OF COHERENT RAMAN TECHNIQUES FOR MEDICAL DIAGNOSTIC AND THERAPEUTIC PURPOSES, AND CALIBRATION TECHNIQUES FOR SAME ","http://www.google.com/patents/about?id=Av6pAAAAEBAJ&dq=USE+OF+COHERENT+RAMAN+TECHNIQUES+FOR+MEDICAL+DIAGNOSTIC+AND+THERAPEUTIC+PURPOSES,+AND+CALIBRATION+TECHNIQUES+FOR+SAME"
WO2004090110A3,"COMPOSITIONS AND METHODS FOR THE CONTROL, DIFFERENTIATION AND/OR MANIPULATION OF PLURIPOTENT CELLS THROUGH A GAMMA-SECRETASE SIGNALING PATHWAY ","http://www.google.com/patents/about?id=t3CYAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+THE+CONTROL,+DIFFERENTIATION+AND/OR+MANIPULATION+OF+PLURIPOTENT+CELLS+THROUGH+A+GAMMA-SECRETASE+SIGNALING+PATHWAY"
WO2009076464A3,METHODS FOR SEQUENTIAL REPLACEMENT OF TARGETED REGION BY HOMOLOGOUS RECOMBINATION ,http://www.google.com/patents/about?id=8fNMAQAAEBAJ&dq=METHODS+FOR+SEQUENTIAL+REPLACEMENT+OF+TARGETED+REGION+BY+HOMOLOGOUS+RECOMBINATION
WO2004044149A3,METHOD FOR SUPPRESSING IMMUNE SYSTEM RESPONSE TO TRANSPLANTED TISSUE OR CELLS ,http://www.google.com/patents/about?id=PFXTAAAAEBAJ&dq=METHOD+FOR+SUPPRESSING+IMMUNE+SYSTEM+RESPONSE+TO+TRANSPLANTED+TISSUE+OR+CELLS
WO2007061291A3,METHOD FOR IN VIVO MULTIPLICATION OF HAIR ,http://www.google.com/patents/about?id=Ig_MAAAAEBAJ&dq=METHOD+FOR+IN+VIVO+MULTIPLICATION+OF+HAIR
WO2009020797A3,POLYMERS FOR IMPLANTABLE DEVICES EXHIBITING SHAPE-MEMORY EFFECTS ,http://www.google.com/patents/about?id=sHyzAAAAEBAJ&dq=POLYMERS+FOR+IMPLANTABLE+DEVICES+EXHIBITING+SHAPE-MEMORY+EFFECTS
WO2005089043A3,PROSTATE STEM CELL ,http://www.google.com/patents/about?id=CtytAAAAEBAJ&dq=PROSTATE+STEM+CELL
WO2004042033A3,CIRCULATING STEM CELLS AND USES RELATED THERETO ,http://www.google.com/patents/about?id=DVSaAAAAEBAJ&dq=CIRCULATING+STEM+CELLS+AND+USES+RELATED+THERETO
WO2007120234A3,VARIABLE VOLUME ELECTROPORATION CHAMBER AND METHODS THEREFORE ,http://www.google.com/patents/about?id=KH-gAAAAEBAJ&dq=VARIABLE+VOLUME+ELECTROPORATION+CHAMBER+AND+METHODS+THEREFORE
WO2005090550A1,METHOD OF PROLIFERATING STEM CELL ,http://www.google.com/patents/about?id=PhnHAAAAEBAJ&dq=METHOD+OF+PROLIFERATING+STEM+CELL
WO2008058216A3,"ENRICHED STEM CELL AND PROGENITOR CELL POPULATIONS, AND METHODS OF PRODUCING AND USING SUCH POPULATIONS ","http://www.google.com/patents/about?id=fWCtAAAAEBAJ&dq=ENRICHED+STEM+CELL+AND+PROGENITOR+CELL+POPULATIONS,+AND+METHODS+OF+PRODUCING+AND+USING+SUCH+POPULATIONS"
WO2008060788A3,"COMPOSITIONS, METHODS, AND DEVICES FOR TREATING LIVER DISEASE ","http://www.google.com/patents/about?id=iRirAAAAEBAJ&dq=COMPOSITIONS,+METHODS,+AND+DEVICES+FOR+TREATING+LIVER+DISEASE"
WO2008153179A1,MULTIPOTENT PROGENITOR CELL DERIVED FROM ADIPOSE TISSUE ,http://www.google.com/patents/about?id=ebLRAAAAEBAJ&dq=MULTIPOTENT+PROGENITOR+CELL+DERIVED+FROM+ADIPOSE+TISSUE
WO2009157209A1,CRYOPRESERVATIVE COMPOSITION FOR CELL AND TISSUE ,http://www.google.com/patents/about?id=zU-JAAAAEBAJ&dq=CRYOPRESERVATIVE+COMPOSITION+FOR+CELL+AND+TISSUE
WO2000034443A3,MEGAKARYOCYTE-INDUCED EXPANSION OF HEMATOPOIETIC STEM CELLS ,http://www.google.com/patents?q=MEGAKARYOCYTE-INDUCED+EXPANSION+OF+HEMATOPOIETIC+STEM+CELLS&scoring=1&output=rss
WO2006053130A3,COMPOSITION AND METHOD FOR CLUSTERIN-MEDIATED STEM CELL THERAPY FOR TREATMENT OF ATHEROSCLEROSIS AND HEART FAILURE ,http://www.google.com/patents/about?id=2WzUAAAAEBAJ&dq=COMPOSITION+AND+METHOD+FOR+CLUSTERIN-MEDIATED+STEM+CELL+THERAPY+FOR+TREATMENT+OF+ATHEROSCLEROSIS+AND+HEART+FAILURE
